date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,0
7,0,0
8,0,0
9,0,3
10,0,0
11,0,0
12,0,0
13,0,0
14,0,2
15,0,2
16,0,2
17,0,2
18,0,1
19,0,0
20,0,2
21,0,1
22,0,4
23,0,1
24,0,5
25,0,0
26,0,3
27,0,5
28,0,11
29,0,5
30,0,6
31,0,4
32,0,12
33,0,15
34,0,17
35,0,15
36,0,20
37,0,29
38,0,23
39,0,24
40,0,33
41,0,43
42,0,41
43,0,41
44,0,60
45,0,61
46,0,71
47,0,96
48,0,106
49,0,124
50,0,129
51,0,142
52,0,180
53,0,218
54,0,232
55,0,271
56,0,305
57,0,349
58,0,400
59,0,492
60,0,534
61,0,594
62,0,640
63,0,758
64,0,904
65,0,976
66,0,1189
67,0,1206
68,0,1415
69,0,1585
70,0,1773
71,0,1900
72,0,2078
73,0,2331
74,0,2518
75,0,2741
76,0,2841
77,0,3022
78,0,3219
79,0,3303
80,0,3388
81,0,3421
82,0,3567
83,0,3290
84,0,3456
85,0,3292
86,0,3178
87,0,3020
88,0,2791
89,0,2545
90,0,2360
91,0,2141
92,0,1892
93,0,1714
94,0,1482
95,0,1301
96,0,1156
97,0,999
98,0,854
99,0,737
100,0,631
101,0,516
102,0,492
103,0,401
104,0,343
105,0,284
106,0,230
107,0,207
108,0,170
109,0,144
110,0,118
111,0,108
112,0,94
113,0,89
114,0,76
115,0,60
116,0,51
117,0,34
118,0,31
119,0,28
120,0,22
121,0,9
122,0,14
123,0,13
124,0,12
125,0,8
126,0,14
127,0,5
128,0,6
129,0,6
130,0,6
131,0,4
132,0,3
133,0,0
134,0,2
135,0,3
136,0,2
137,0,1
138,0,1
139,0,1
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,1
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
