date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,1
19,0,0
20,0,0
21,0,2
22,0,2
23,0,0
24,0,0
25,0,0
26,0,1
27,0,1
28,0,4
29,0,8
30,0,2
31,0,2
32,0,1
33,0,1
34,0,3
35,0,3
36,0,4
37,0,3
38,0,8
39,0,8
40,0,8
41,0,12
42,0,11
43,0,15
44,0,19
45,0,18
46,0,26
47,0,25
48,0,18
49,0,40
50,0,44
51,0,37
52,0,53
53,0,56
54,0,46
55,0,75
56,0,82
57,0,99
58,0,117
59,0,109
60,0,134
61,0,165
62,0,209
63,0,204
64,0,252
65,0,274
66,0,330
67,0,342
68,0,375
69,0,461
70,0,445
71,0,532
72,0,562
73,0,630
74,0,686
75,0,704
76,0,796
77,0,799
78,0,815
79,0,849
80,0,869
81,0,835
82,0,861
83,0,889
84,0,850
85,0,845
86,0,776
87,0,668
88,0,627
89,0,611
90,0,537
91,0,488
92,0,399
93,0,364
94,0,310
95,0,296
96,0,266
97,0,216
98,0,200
99,0,150
100,0,126
101,0,103
102,0,91
103,0,70
104,0,58
105,0,63
106,0,49
107,0,42
108,0,44
109,0,35
110,0,22
111,0,18
112,0,18
113,0,19
114,0,15
115,0,10
116,0,6
117,0,8
118,0,6
119,0,10
120,0,3
121,0,5
122,0,5
123,0,2
124,0,3
125,0,0
126,0,1
127,0,0
128,0,1
129,0,1
130,0,1
131,0,0
132,0,2
133,0,0
134,0,0
135,0,0
136,0,0
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
