date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,1
7,0,0
8,0,1
9,0,0
10,0,1
11,0,1
12,0,1
13,0,0
14,0,1
15,0,2
16,0,4
17,0,1
18,0,3
19,0,1
20,0,3
21,0,3
22,0,5
23,0,4
24,0,3
25,0,0
26,0,8
27,0,8
28,0,8
29,0,15
30,0,12
31,0,8
32,0,16
33,0,24
34,0,31
35,0,26
36,0,26
37,0,35
38,0,43
39,0,51
40,0,64
41,0,73
42,0,78
43,0,73
44,0,95
45,0,115
46,0,144
47,0,155
48,0,176
49,0,196
50,0,254
51,0,278
52,0,335
53,0,383
54,0,435
55,0,503
56,0,556
57,0,613
58,0,629
59,0,780
60,0,905
61,0,1060
62,0,1197
63,0,1345
64,0,1449
65,0,1560
66,0,1746
67,0,1992
68,0,2204
69,0,2382
70,0,2520
71,0,2671
72,0,2957
73,0,3150
74,0,3234
75,0,3264
76,0,3405
77,0,3452
78,0,3488
79,0,3492
80,0,3309
81,0,3249
82,0,3087
83,0,2954
84,0,2740
85,0,2488
86,0,2311
87,0,2039
88,0,1843
89,0,1654
90,0,1472
91,0,1313
92,0,1082
93,0,943
94,0,843
95,0,705
96,0,588
97,0,548
98,0,469
99,0,386
100,0,335
101,0,269
102,0,218
103,0,170
104,0,176
105,0,156
106,0,118
107,0,92
108,0,67
109,0,80
110,0,53
111,0,60
112,0,42
113,0,40
114,0,38
115,0,15
116,0,22
117,0,14
118,0,10
119,0,11
120,0,12
121,0,9
122,0,10
123,0,9
124,0,3
125,0,10
126,0,4
127,0,4
128,0,1
129,0,1
130,0,3
131,0,2
132,0,2
133,0,1
134,0,2
135,0,0
136,0,2
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
