date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,1
14,0,0
15,0,0
16,0,0
17,0,1
18,0,0
19,0,0
20,0,0
21,0,2
22,0,3
23,0,4
24,0,2
25,0,5
26,0,5
27,0,6
28,0,4
29,0,3
30,0,8
31,0,11
32,0,10
33,0,8
34,0,8
35,0,11
36,0,8
37,0,14
38,0,23
39,0,22
40,0,25
41,0,26
42,0,25
43,0,29
44,0,41
45,0,41
46,0,52
47,0,76
48,0,71
49,0,87
50,0,85
51,0,94
52,0,116
53,0,147
54,0,152
55,0,175
56,0,219
57,0,229
58,0,282
59,0,274
60,0,352
61,0,348
62,0,442
63,0,420
64,0,548
65,0,608
66,0,621
67,0,668
68,0,686
69,0,709
70,0,849
71,0,824
72,0,956
73,0,866
74,0,928
75,0,833
76,0,880
77,0,873
78,0,800
79,0,768
80,0,775
81,0,637
82,0,599
83,0,557
84,0,491
85,0,442
86,0,405
87,0,356
88,0,281
89,0,271
90,0,228
91,0,196
92,0,151
93,0,134
94,0,113
95,0,104
96,0,86
97,0,71
98,0,53
99,0,44
100,0,40
101,0,37
102,0,42
103,0,20
104,0,18
105,0,24
106,0,10
107,0,14
108,0,12
109,0,10
110,0,13
111,0,7
112,0,4
113,0,3
114,0,7
115,0,5
116,0,6
117,0,2
118,0,2
119,0,2
120,0,1
121,0,2
122,0,1
123,0,1
124,0,1
125,0,0
126,0,1
127,0,0
128,0,0
129,0,1
130,0,0
131,0,0
132,0,0
133,0,0
134,0,1
135,0,0
136,0,0
137,0,0
138,0,2
139,0,0
140,0,0
141,0,1
142,0,1
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,1
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
