date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,1
23,0,0
24,0,1
25,0,1
26,0,0
27,0,1
28,0,0
29,0,0
30,0,3
31,0,1
32,0,1
33,0,0
34,0,1
35,0,3
36,0,1
37,0,3
38,0,7
39,0,7
40,0,4
41,0,6
42,0,7
43,0,7
44,0,8
45,0,6
46,0,12
47,0,8
48,0,16
49,0,20
50,0,21
51,0,33
52,0,32
53,0,27
54,0,31
55,0,37
56,0,48
57,0,56
58,0,57
59,0,72
60,0,89
61,0,73
62,0,83
63,0,140
64,0,144
65,0,173
66,0,166
67,0,212
68,0,237
69,0,235
70,0,276
71,0,289
72,0,343
73,0,431
74,0,431
75,0,505
76,0,536
77,0,578
78,0,621
79,0,724
80,0,703
81,0,770
82,0,828
83,0,815
84,0,828
85,0,863
86,0,929
87,0,860
88,0,882
89,0,804
90,0,733
91,0,713
92,0,671
93,0,583
94,0,550
95,0,524
96,0,473
97,0,397
98,0,358
99,0,334
100,0,290
101,0,230
102,0,188
103,0,162
104,0,146
105,0,138
106,0,124
107,0,114
108,0,92
109,0,72
110,0,55
111,0,61
112,0,52
113,0,40
114,0,24
115,0,25
116,0,14
117,0,15
118,0,12
119,0,13
120,0,14
121,0,9
122,0,13
123,0,10
124,0,5
125,0,6
126,0,7
127,0,1
128,0,2
129,0,0
130,0,3
131,0,5
132,0,2
133,0,1
134,0,2
135,0,2
136,0,3
137,0,1
138,0,0
139,0,1
140,0,0
141,0,0
142,0,0
143,0,1
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
