date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,1
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,1
12,0,0
13,0,0
14,0,0
15,0,1
16,0,0
17,0,0
18,0,1
19,0,0
20,0,1
21,0,1
22,0,1
23,0,1
24,0,5
25,0,2
26,0,2
27,0,4
28,0,2
29,0,2
30,0,3
31,0,5
32,0,2
33,0,2
34,0,4
35,0,5
36,0,5
37,0,9
38,0,8
39,0,7
40,0,8
41,0,9
42,0,21
43,0,25
44,0,26
45,0,19
46,0,31
47,0,33
48,0,27
49,0,45
50,0,41
51,0,48
52,0,58
53,0,59
54,0,67
55,0,89
56,0,99
57,0,117
58,0,149
59,0,143
60,0,148
61,0,198
62,0,231
63,0,250
64,0,296
65,0,287
66,0,357
67,0,394
68,0,417
69,0,529
70,0,510
71,0,578
72,0,689
73,0,702
74,0,718
75,0,768
76,0,831
77,0,784
78,0,901
79,0,848
80,0,898
81,0,857
82,0,829
83,0,814
84,0,782
85,0,730
86,0,696
87,0,647
88,0,551
89,0,489
90,0,466
91,0,390
92,0,358
93,0,314
94,0,261
95,0,226
96,0,210
97,0,151
98,0,151
99,0,118
100,0,99
101,0,101
102,0,76
103,0,67
104,0,55
105,0,46
106,0,42
107,0,37
108,0,44
109,0,29
110,0,25
111,0,15
112,0,20
113,0,6
114,0,12
115,0,13
116,0,7
117,0,5
118,0,7
119,0,6
120,0,3
121,0,4
122,0,6
123,0,2
124,0,4
125,0,1
126,0,2
127,0,1
128,0,3
129,0,0
130,0,2
131,0,0
132,0,2
133,0,0
134,0,1
135,0,0
136,0,0
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,1
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
