date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,1
5,0,1
6,0,1
7,0,0
8,0,1
9,0,1
10,0,2
11,0,1
12,0,3
13,0,0
14,0,2
15,0,4
16,0,5
17,0,2
18,0,4
19,0,4
20,0,6
21,0,5
22,0,4
23,0,7
24,0,8
25,0,12
26,0,15
27,0,12
28,0,14
29,0,13
30,0,18
31,0,18
32,0,28
33,0,16
34,0,44
35,0,40
36,0,54
37,0,59
38,0,56
39,0,76
40,0,84
41,0,89
42,0,109
43,0,135
44,0,140
45,0,153
46,0,208
47,0,233
48,0,245
49,0,266
50,0,322
51,0,375
52,0,433
53,0,517
54,0,589
55,0,602
56,0,722
57,0,850
58,0,990
59,0,1124
60,0,1206
61,0,1358
62,0,1494
63,0,1668
64,0,1914
65,0,2056
66,0,2367
67,0,2440
68,0,2706
69,0,2918
70,0,3133
71,0,3171
72,0,3338
73,0,3530
74,0,3471
75,0,3536
76,0,3555
77,0,3400
78,0,3325
79,0,3119
80,0,3093
81,0,2865
82,0,2641
83,0,2367
84,0,2114
85,0,1927
86,0,1681
87,0,1516
88,0,1321
89,0,1152
90,0,969
91,0,802
92,0,748
93,0,644
94,0,532
95,0,477
96,0,420
97,0,332
98,0,287
99,0,226
100,0,207
101,0,153
102,0,144
103,0,122
104,0,104
105,0,91
106,0,73
107,0,57
108,0,49
109,0,54
110,0,44
111,0,28
112,0,28
113,0,22
114,0,17
115,0,30
116,0,19
117,0,14
118,0,14
119,0,10
120,0,8
121,0,2
122,0,8
123,0,5
124,0,3
125,0,2
126,0,1
127,0,3
128,0,1
129,0,1
130,0,2
131,0,0
132,0,0
133,0,0
134,0,2
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,1
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,1
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
