date,imported,local
0,1,0
1,0,0
2,0,1
3,0,1
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,2
18,0,1
19,0,1
20,0,0
21,0,4
22,0,1
23,0,0
24,0,0
25,0,5
26,0,5
27,0,5
28,0,1
29,0,3
30,0,6
31,0,9
32,0,8
33,0,10
34,0,18
35,0,10
36,0,16
37,0,8
38,0,14
39,0,22
40,0,32
41,0,41
42,0,36
43,0,47
44,0,51
45,0,48
46,0,62
47,0,74
48,0,76
49,0,93
50,0,105
51,0,125
52,0,145
53,0,168
54,0,193
55,0,200
56,0,246
57,0,288
58,0,291
59,0,413
60,0,424
61,0,507
62,0,536
63,0,708
64,0,672
65,0,761
66,0,977
67,0,1056
68,0,1125
69,0,1339
70,0,1453
71,0,1625
72,0,1838
73,0,2037
74,0,2314
75,0,2450
76,0,2605
77,0,2886
78,0,2869
79,0,3184
80,0,3419
81,0,3325
82,0,3501
83,0,3560
84,0,3551
85,0,3431
86,0,3423
87,0,3145
88,0,3085
89,0,2825
90,0,2646
91,0,2441
92,0,2181
93,0,1960
94,0,1797
95,0,1539
96,0,1338
97,0,1209
98,0,1005
99,0,923
100,0,809
101,0,653
102,0,539
103,0,505
104,0,398
105,0,336
106,0,314
107,0,254
108,0,210
109,0,187
110,0,157
111,0,130
112,0,107
113,0,96
114,0,70
115,0,70
116,0,58
117,0,43
118,0,42
119,0,38
120,0,28
121,0,21
122,0,17
123,0,21
124,0,13
125,0,15
126,0,15
127,0,8
128,0,9
129,0,11
130,0,9
131,0,4
132,0,5
133,0,5
134,0,2
135,0,2
136,0,1
137,0,3
138,0,0
139,0,1
140,0,0
141,0,1
142,0,3
143,0,0
144,0,0
145,0,0
146,0,1
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
