date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,1
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,1
22,0,0
23,0,1
24,0,0
25,0,0
26,0,0
27,0,0
28,0,5
29,0,2
30,0,2
31,0,1
32,0,0
33,0,2
34,0,4
35,0,6
36,0,5
37,0,3
38,0,2
39,0,7
40,0,7
41,0,5
42,0,10
43,0,4
44,0,11
45,0,16
46,0,20
47,0,20
48,0,18
49,0,16
50,0,25
51,0,21
52,0,34
53,0,39
54,0,37
55,0,63
56,0,52
57,0,58
58,0,83
59,0,100
60,0,93
61,0,107
62,0,106
63,0,141
64,0,170
65,0,193
66,0,197
67,0,230
68,0,276
69,0,304
70,0,355
71,0,381
72,0,397
73,0,476
74,0,531
75,0,579
76,0,657
77,0,681
78,0,672
79,0,751
80,0,819
81,0,822
82,0,839
83,0,869
84,0,905
85,0,898
86,0,804
87,0,769
88,0,726
89,0,778
90,0,686
91,0,637
92,0,588
93,0,515
94,0,431
95,0,449
96,0,373
97,0,327
98,0,276
99,0,261
100,0,219
101,0,192
102,0,164
103,0,125
104,0,123
105,0,97
106,0,88
107,0,82
108,0,72
109,0,58
110,0,43
111,0,34
112,0,19
113,0,19
114,0,24
115,0,22
116,0,28
117,0,17
118,0,11
119,0,11
120,0,9
121,0,4
122,0,11
123,0,4
124,0,3
125,0,5
126,0,7
127,0,3
128,0,3
129,0,1
130,0,3
131,0,1
132,0,2
133,0,0
134,0,1
135,0,1
136,0,1
137,0,0
138,0,0
139,0,0
140,0,1
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,1
151,0,1
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
