date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,1
22,0,1
23,0,0
24,0,2
25,0,1
26,0,0
27,0,0
28,0,0
29,0,1
30,0,1
31,0,0
32,0,2
33,0,2
34,0,2
35,0,3
36,0,3
37,0,5
38,0,3
39,0,4
40,0,6
41,0,6
42,0,11
43,0,9
44,0,11
45,0,6
46,0,10
47,0,10
48,0,12
49,0,19
50,0,10
51,0,25
52,0,31
53,0,36
54,0,27
55,0,28
56,0,36
57,0,62
58,0,72
59,0,61
60,0,90
61,0,85
62,0,97
63,0,94
64,0,149
65,0,155
66,0,165
67,0,196
68,0,229
69,0,231
70,0,251
71,0,327
72,0,350
73,0,369
74,0,418
75,0,467
76,0,542
77,0,562
78,0,669
79,0,678
80,0,725
81,0,795
82,0,761
83,0,841
84,0,894
85,0,895
86,0,842
87,0,834
88,0,832
89,0,802
90,0,787
91,0,770
92,0,660
93,0,680
94,0,587
95,0,493
96,0,464
97,0,421
98,0,340
99,0,338
100,0,294
101,0,248
102,0,226
103,0,189
104,0,164
105,0,119
106,0,111
107,0,86
108,0,68
109,0,69
110,0,49
111,0,51
112,0,39
113,0,40
114,0,24
115,0,21
116,0,20
117,0,20
118,0,13
119,0,12
120,0,9
121,0,16
122,0,3
123,0,4
124,0,7
125,0,6
126,0,5
127,0,5
128,0,5
129,0,2
130,0,3
131,0,1
132,0,1
133,0,2
134,0,1
135,0,0
136,0,2
137,0,1
138,0,1
139,0,0
140,0,1
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
