date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,0
7,0,1
8,0,0
9,0,0
10,0,0
11,0,0
12,0,2
13,0,0
14,0,0
15,0,0
16,0,1
17,0,1
18,0,1
19,0,0
20,0,2
21,0,0
22,0,3
23,0,3
24,0,1
25,0,2
26,0,1
27,0,2
28,0,11
29,0,6
30,0,5
31,0,4
32,0,9
33,0,8
34,0,10
35,0,18
36,0,22
37,0,21
38,0,20
39,0,29
40,0,26
41,0,30
42,0,41
43,0,53
44,0,58
45,0,68
46,0,76
47,0,95
48,0,110
49,0,142
50,0,142
51,0,157
52,0,194
53,0,220
54,0,238
55,0,328
56,0,327
57,0,368
58,0,397
59,0,535
60,0,505
61,0,621
62,0,749
63,0,860
64,0,949
65,0,1104
66,0,1130
67,0,1307
68,0,1498
69,0,1741
70,0,1796
71,0,1960
72,0,2286
73,0,2401
74,0,2660
75,0,2841
76,0,2912
77,0,3209
78,0,3245
79,0,3467
80,0,3507
81,0,3414
82,0,3463
83,0,3378
84,0,3427
85,0,3261
86,0,3072
87,0,2789
88,0,2625
89,0,2432
90,0,2337
91,0,1983
92,0,1796
93,0,1564
94,0,1373
95,0,1174
96,0,1019
97,0,911
98,0,799
99,0,655
100,0,582
101,0,485
102,0,470
103,0,325
104,0,284
105,0,246
106,0,223
107,0,164
108,0,154
109,0,143
110,0,104
111,0,87
112,0,79
113,0,59
114,0,70
115,0,41
116,0,40
117,0,27
118,0,30
119,0,28
120,0,15
121,0,19
122,0,14
123,0,17
124,0,12
125,0,5
126,0,8
127,0,7
128,0,6
129,0,5
130,0,4
131,0,4
132,0,3
133,0,2
134,0,1
135,0,1
136,0,1
137,0,3
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
