date,imported,local
0,1,0
1,0,0
2,0,0
3,0,1
4,0,1
5,0,1
6,0,0
7,0,0
8,0,1
9,0,1
10,0,0
11,0,0
12,0,1
13,0,1
14,0,0
15,0,1
16,0,1
17,0,1
18,0,0
19,0,0
20,0,0
21,0,2
22,0,2
23,0,6
24,0,3
25,0,0
26,0,3
27,0,1
28,0,8
29,0,6
30,0,5
31,0,5
32,0,2
33,0,5
34,0,13
35,0,18
36,0,13
37,0,16
38,0,23
39,0,27
40,0,19
41,0,37
42,0,38
43,0,26
44,0,55
45,0,57
46,0,61
47,0,85
48,0,80
49,0,80
50,0,101
51,0,124
52,0,132
53,0,143
54,0,163
55,0,221
56,0,208
57,0,255
58,0,339
59,0,378
60,0,404
61,0,418
62,0,451
63,0,565
64,0,657
65,0,733
66,0,829
67,0,1014
68,0,1078
69,0,1213
70,0,1362
71,0,1509
72,0,1628
73,0,1881
74,0,2167
75,0,2319
76,0,2572
77,0,2676
78,0,2813
79,0,3038
80,0,3171
81,0,3314
82,0,3403
83,0,3455
84,0,3590
85,0,3474
86,0,3328
87,0,3322
88,0,3204
89,0,3072
90,0,2868
91,0,2573
92,0,2407
93,0,2179
94,0,1825
95,0,1757
96,0,1480
97,0,1349
98,0,1169
99,0,1044
100,0,858
101,0,743
102,0,668
103,0,524
104,0,426
105,0,396
106,0,329
107,0,288
108,0,255
109,0,213
110,0,173
111,0,133
112,0,114
113,0,91
114,0,77
115,0,87
116,0,75
117,0,59
118,0,44
119,0,35
120,0,35
121,0,26
122,0,31
123,0,13
124,0,18
125,0,15
126,0,20
127,0,9
128,0,13
129,0,5
130,0,12
131,0,4
132,0,2
133,0,4
134,0,2
135,0,1
136,0,2
137,0,4
138,0,3
139,0,1
140,0,2
141,0,0
142,0,0
143,0,2
144,0,0
145,0,1
146,0,1
147,0,1
148,0,0
149,0,0
150,0,1
151,0,1
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,1
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
