date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,1
21,0,0
22,0,1
23,0,0
24,0,1
25,0,1
26,0,0
27,0,0
28,0,4
29,0,0
30,0,2
31,0,0
32,0,3
33,0,4
34,0,4
35,0,8
36,0,7
37,0,7
38,0,6
39,0,9
40,0,9
41,0,11
42,0,20
43,0,19
44,0,20
45,0,27
46,0,34
47,0,42
48,0,42
49,0,45
50,0,57
51,0,72
52,0,72
53,0,90
54,0,97
55,0,147
56,0,140
57,0,148
58,0,180
59,0,247
60,0,232
61,0,292
62,0,339
63,0,391
64,0,451
65,0,521
66,0,578
67,0,642
68,0,731
69,0,848
70,0,875
71,0,992
72,0,1137
73,0,1242
74,0,1404
75,0,1485
76,0,1567
77,0,1671
78,0,1727
79,0,1898
80,0,1889
81,0,1909
82,0,1943
83,0,1895
84,0,1928
85,0,1839
86,0,1781
87,0,1636
88,0,1561
89,0,1407
90,0,1457
91,0,1181
92,0,1117
93,0,963
94,0,828
95,0,699
96,0,641
97,0,566
98,0,485
99,0,383
100,0,328
101,0,312
102,0,290
103,0,194
104,0,175
105,0,139
106,0,136
107,0,96
108,0,88
109,0,77
110,0,57
111,0,57
112,0,58
113,0,33
114,0,50
115,0,24
116,0,28
117,0,14
118,0,18
119,0,19
120,0,9
121,0,12
122,0,8
123,0,10
124,0,6
125,0,4
126,0,4
127,0,2
128,0,2
129,0,2
130,0,3
131,0,2
132,0,1
133,0,0
134,0,1
135,0,0
136,0,0
137,0,3
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
