date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,1
15,0,0
16,0,0
17,0,1
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,2
24,0,2
25,0,0
26,0,1
27,0,1
28,0,2
29,0,1
30,0,1
31,0,2
32,0,2
33,0,0
34,0,4
35,0,4
36,0,5
37,0,7
38,0,6
39,0,11
40,0,5
41,0,3
42,0,16
43,0,11
44,0,23
45,0,15
46,0,26
47,0,24
48,0,28
49,0,29
50,0,40
51,0,37
52,0,46
53,0,68
54,0,73
55,0,73
56,0,86
57,0,95
58,0,131
59,0,136
60,0,170
61,0,187
62,0,229
63,0,245
64,0,287
65,0,348
66,0,362
67,0,451
68,0,462
69,0,566
70,0,655
71,0,723
72,0,806
73,0,901
74,0,983
75,0,1136
76,0,1303
77,0,1298
78,0,1344
79,0,1584
80,0,1699
81,0,1878
82,0,1869
83,0,1850
84,0,1943
85,0,1942
86,0,1956
87,0,1999
88,0,1975
89,0,1831
90,0,1799
91,0,1691
92,0,1466
93,0,1373
94,0,1312
95,0,1137
96,0,969
97,0,878
98,0,783
99,0,689
100,0,602
101,0,495
102,0,444
103,0,385
104,0,334
105,0,263
106,0,227
107,0,196
108,0,162
109,0,134
110,0,100
111,0,85
112,0,89
113,0,67
114,0,54
115,0,49
116,0,44
117,0,35
118,0,35
119,0,26
120,0,30
121,0,17
122,0,24
123,0,10
124,0,9
125,0,6
126,0,9
127,0,7
128,0,8
129,0,5
130,0,5
131,0,0
132,0,1
133,0,5
134,0,3
135,0,3
136,0,2
137,0,2
138,0,0
139,0,1
140,0,2
141,0,1
142,0,1
143,0,1
144,0,0
145,0,0
146,0,0
147,0,0
148,0,1
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,1
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
