date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,1
14,0,1
15,0,0
16,0,1
17,0,0
18,0,2
19,0,1
20,0,0
21,0,1
22,0,1
23,0,1
24,0,1
25,0,2
26,0,0
27,0,5
28,0,5
29,0,1
30,0,3
31,0,3
32,0,2
33,0,2
34,0,4
35,0,7
36,0,8
37,0,12
38,0,11
39,0,13
40,0,15
41,0,21
42,0,17
43,0,26
44,0,31
45,0,35
46,0,40
47,0,39
48,0,45
49,0,52
50,0,58
51,0,88
52,0,91
53,0,95
54,0,106
55,0,119
56,0,128
57,0,164
58,0,179
59,0,208
60,0,218
61,0,240
62,0,314
63,0,309
64,0,356
65,0,357
66,0,474
67,0,533
68,0,550
69,0,576
70,0,650
71,0,659
72,0,711
73,0,778
74,0,821
75,0,799
76,0,827
77,0,893
78,0,881
79,0,879
80,0,819
81,0,795
82,0,746
83,0,700
84,0,668
85,0,631
86,0,583
87,0,507
88,0,449
89,0,380
90,0,391
91,0,301
92,0,278
93,0,229
94,0,211
95,0,165
96,0,169
97,0,125
98,0,113
99,0,107
100,0,78
101,0,72
102,0,55
103,0,51
104,0,40
105,0,30
106,0,29
107,0,35
108,0,13
109,0,21
110,0,18
111,0,14
112,0,12
113,0,13
114,0,15
115,0,6
116,0,6
117,0,4
118,0,2
119,0,3
120,0,4
121,0,5
122,0,5
123,0,0
124,0,3
125,0,2
126,0,0
127,0,0
128,0,0
129,0,1
130,0,0
131,0,1
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,1
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
