date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,1
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,1
32,0,0
33,0,1
34,0,3
35,0,1
36,0,2
37,0,0
38,0,0
39,0,0
40,0,1
41,0,3
42,0,4
43,0,5
44,0,6
45,0,5
46,0,6
47,0,9
48,0,8
49,0,5
50,0,11
51,0,13
52,0,12
53,0,21
54,0,25
55,0,25
56,0,33
57,0,26
58,0,35
59,0,37
60,0,37
61,0,55
62,0,54
63,0,71
64,0,65
65,0,71
66,0,98
67,0,93
68,0,95
69,0,146
70,0,141
71,0,178
72,0,193
73,0,246
74,0,234
75,0,230
76,0,275
77,0,294
78,0,317
79,0,289
80,0,361
81,0,390
82,0,326
83,0,346
84,0,358
85,0,318
86,0,333
87,0,318
88,0,313
89,0,277
90,0,279
91,0,220
92,0,240
93,0,186
94,0,183
95,0,156
96,0,132
97,0,119
98,0,88
99,0,86
100,0,91
101,0,64
102,0,54
103,0,52
104,0,42
105,0,30
106,0,28
107,0,28
108,0,20
109,0,19
110,0,20
111,0,18
112,0,14
113,0,11
114,0,9
115,0,11
116,0,5
117,0,5
118,0,3
119,0,3
120,0,2
121,0,3
122,0,1
123,0,0
124,0,0
125,0,2
126,0,1
127,0,2
128,0,0
129,0,2
130,0,2
131,0,0
132,0,0
133,0,1
134,0,0
135,0,1
136,0,0
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,1
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
