date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,1
8,0,0
9,0,0
10,0,0
11,0,0
12,0,1
13,0,0
14,0,0
15,0,1
16,0,1
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,2
24,0,0
25,0,2
26,0,1
27,0,2
28,0,1
29,0,1
30,0,4
31,0,3
32,0,4
33,0,3
34,0,4
35,0,2
36,0,5
37,0,5
38,0,7
39,0,9
40,0,8
41,0,13
42,0,10
43,0,12
44,0,23
45,0,22
46,0,20
47,0,29
48,0,22
49,0,41
50,0,30
51,0,53
52,0,61
53,0,54
54,0,58
55,0,73
56,0,96
57,0,100
58,0,141
59,0,147
60,0,178
61,0,181
62,0,206
63,0,246
64,0,275
65,0,303
66,0,314
67,0,382
68,0,385
69,0,451
70,0,454
71,0,535
72,0,625
73,0,665
74,0,693
75,0,765
76,0,786
77,0,853
78,0,829
79,0,851
80,0,873
81,0,904
82,0,867
83,0,818
84,0,799
85,0,770
86,0,681
87,0,670
88,0,649
89,0,548
90,0,485
91,0,454
92,0,368
93,0,363
94,0,293
95,0,279
96,0,218
97,0,202
98,0,180
99,0,147
100,0,128
101,0,117
102,0,93
103,0,101
104,0,72
105,0,59
106,0,44
107,0,35
108,0,31
109,0,30
110,0,22
111,0,20
112,0,18
113,0,20
114,0,8
115,0,14
116,0,10
117,0,8
118,0,10
119,0,11
120,0,2
121,0,5
122,0,2
123,0,3
124,0,1
125,0,2
126,0,6
127,0,0
128,0,1
129,0,1
130,0,1
131,0,1
132,0,0
133,0,2
134,0,1
135,0,0
136,0,0
137,0,1
138,0,2
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
