date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,1
14,0,0
15,0,0
16,0,0
17,0,0
18,0,1
19,0,0
20,0,2
21,0,1
22,0,1
23,0,0
24,0,3
25,0,3
26,0,1
27,0,3
28,0,3
29,0,2
30,0,4
31,0,3
32,0,5
33,0,2
34,0,1
35,0,5
36,0,4
37,0,7
38,0,12
39,0,14
40,0,17
41,0,15
42,0,13
43,0,21
44,0,22
45,0,26
46,0,30
47,0,46
48,0,26
49,0,62
50,0,71
51,0,66
52,0,99
53,0,91
54,0,99
55,0,130
56,0,154
57,0,163
58,0,171
59,0,231
60,0,278
61,0,293
62,0,369
63,0,398
64,0,468
65,0,546
66,0,647
67,0,705
68,0,741
69,0,844
70,0,911
71,0,1060
72,0,1156
73,0,1307
74,0,1419
75,0,1494
76,0,1644
77,0,1737
78,0,1746
79,0,1848
80,0,1935
81,0,1960
82,0,1971
83,0,1913
84,0,1880
85,0,1826
86,0,1732
87,0,1562
88,0,1551
89,0,1284
90,0,1221
91,0,1173
92,0,999
93,0,861
94,0,769
95,0,641
96,0,563
97,0,516
98,0,442
99,0,348
100,0,320
101,0,263
102,0,235
103,0,200
104,0,192
105,0,151
106,0,129
107,0,104
108,0,82
109,0,74
110,0,56
111,0,50
112,0,35
113,0,45
114,0,38
115,0,22
116,0,17
117,0,22
118,0,10
119,0,13
120,0,10
121,0,9
122,0,5
123,0,2
124,0,6
125,0,3
126,0,2
127,0,2
128,0,3
129,0,2
130,0,1
131,0,1
132,0,1
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
