date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,1
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,1
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,1
25,0,1
26,0,0
27,0,0
28,0,0
29,0,2
30,0,3
31,0,3
32,0,1
33,0,0
34,0,2
35,0,7
36,0,8
37,0,5
38,0,5
39,0,7
40,0,2
41,0,11
42,0,15
43,0,6
44,0,21
45,0,12
46,0,20
47,0,25
48,0,26
49,0,26
50,0,32
51,0,36
52,0,44
53,0,54
54,0,55
55,0,75
56,0,81
57,0,82
58,0,112
59,0,136
60,0,158
61,0,159
62,0,168
63,0,231
64,0,282
65,0,320
66,0,353
67,0,354
68,0,428
69,0,523
70,0,534
71,0,657
72,0,799
73,0,782
74,0,905
75,0,986
76,0,1150
77,0,1161
78,0,1406
79,0,1505
80,0,1599
81,0,1652
82,0,1857
83,0,1842
84,0,1934
85,0,2019
86,0,2022
87,0,2026
88,0,2027
89,0,1904
90,0,1809
91,0,1705
92,0,1582
93,0,1459
94,0,1413
95,0,1196
96,0,1096
97,0,940
98,0,846
99,0,780
100,0,651
101,0,581
102,0,473
103,0,437
104,0,370
105,0,318
106,0,275
107,0,276
108,0,171
109,0,203
110,0,137
111,0,130
112,0,87
113,0,85
114,0,81
115,0,63
116,0,47
117,0,49
118,0,40
119,0,37
120,0,26
121,0,25
122,0,22
123,0,19
124,0,15
125,0,11
126,0,11
127,0,6
128,0,10
129,0,5
130,0,9
131,0,7
132,0,3
133,0,3
134,0,3
135,0,3
136,0,2
137,0,5
138,0,1
139,0,1
140,0,1
141,0,1
142,0,0
143,0,0
144,0,0
145,0,0
146,0,4
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
