date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,2
13,0,2
14,0,0
15,0,1
16,0,1
17,0,4
18,0,2
19,0,1
20,0,2
21,0,1
22,0,2
23,0,2
24,0,4
25,0,0
26,0,5
27,0,1
28,0,3
29,0,7
30,0,10
31,0,5
32,0,5
33,0,10
34,0,14
35,0,10
36,0,13
37,0,20
38,0,15
39,0,20
40,0,16
41,0,28
42,0,49
43,0,30
44,0,40
45,0,51
46,0,57
47,0,57
48,0,69
49,0,84
50,0,90
51,0,86
52,0,117
53,0,151
54,0,147
55,0,204
56,0,213
57,0,237
58,0,245
59,0,306
60,0,330
61,0,386
62,0,454
63,0,442
64,0,522
65,0,584
66,0,610
67,0,703
68,0,732
69,0,767
70,0,808
71,0,828
72,0,887
73,0,887
74,0,888
75,0,936
76,0,888
77,0,847
78,0,747
79,0,735
80,0,772
81,0,641
82,0,569
83,0,540
84,0,494
85,0,424
86,0,394
87,0,329
88,0,279
89,0,277
90,0,197
91,0,180
92,0,164
93,0,137
94,0,113
95,0,96
96,0,84
97,0,65
98,0,62
99,0,66
100,0,47
101,0,48
102,0,23
103,0,43
104,0,17
105,0,18
106,0,18
107,0,10
108,0,15
109,0,12
110,0,7
111,0,9
112,0,9
113,0,4
114,0,4
115,0,3
116,0,5
117,0,4
118,0,2
119,0,3
120,0,1
121,0,1
122,0,1
123,0,0
124,0,0
125,0,0
126,0,1
127,0,1
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,1
135,0,1
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
