date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,3
22,0,0
23,0,1
24,0,2
25,0,0
26,0,4
27,0,1
28,0,0
29,0,3
30,0,5
31,0,4
32,0,4
33,0,3
34,0,5
35,0,8
36,0,1
37,0,7
38,0,7
39,0,11
40,0,7
41,0,19
42,0,23
43,0,14
44,0,20
45,0,20
46,0,22
47,0,24
48,0,34
49,0,36
50,0,43
51,0,49
52,0,59
53,0,65
54,0,73
55,0,85
56,0,99
57,0,112
58,0,123
59,0,159
60,0,162
61,0,200
62,0,225
63,0,240
64,0,279
65,0,292
66,0,325
67,0,419
68,0,452
69,0,476
70,0,551
71,0,576
72,0,604
73,0,711
74,0,705
75,0,782
76,0,795
77,0,782
78,0,850
79,0,816
80,0,902
81,0,853
82,0,872
83,0,788
84,0,798
85,0,723
86,0,679
87,0,627
88,0,538
89,0,530
90,0,477
91,0,393
92,0,353
93,0,325
94,0,281
95,0,237
96,0,208
97,0,179
98,0,141
99,0,118
100,0,120
101,0,104
102,0,71
103,0,81
104,0,68
105,0,38
106,0,39
107,0,29
108,0,28
109,0,25
110,0,17
111,0,17
112,0,18
113,0,15
114,0,8
115,0,9
116,0,10
117,0,8
118,0,11
119,0,6
120,0,5
121,0,1
122,0,1
123,0,2
124,0,2
125,0,0
126,0,1
127,0,3
128,0,1
129,0,2
130,0,0
131,0,0
132,0,0
133,0,0
134,0,1
135,0,0
136,0,0
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
