date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,1
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,1
41,0,0
42,0,0
43,0,0
44,0,0
45,0,1
46,0,0
47,0,1
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,1
57,0,0
58,0,1
59,0,1
60,0,0
61,0,3
62,0,1
63,0,3
64,0,4
65,0,0
66,0,3
67,0,4
68,0,4
69,0,2
70,0,3
71,0,2
72,0,7
73,0,8
74,0,10
75,0,13
76,0,12
77,0,18
78,0,15
79,0,10
80,0,25
81,0,29
82,0,23
83,0,23
84,0,40
85,0,33
86,0,42
87,0,49
88,0,50
89,0,69
90,0,79
91,0,67
92,0,95
93,0,90
94,0,112
95,0,135
96,0,153
97,0,161
98,0,184
99,0,206
100,0,182
101,0,248
102,0,226
103,0,268
104,0,303
105,0,282
106,0,335
107,0,307
108,0,330
109,0,356
110,0,365
111,0,373
112,0,299
113,0,322
114,0,323
115,0,315
116,0,275
117,0,253
118,0,225
119,0,224
120,0,185
121,0,162
122,0,155
123,0,147
124,0,90
125,0,77
126,0,95
127,0,68
128,0,60
129,0,65
130,0,39
131,0,31
132,0,29
133,0,16
134,0,32
135,0,17
136,0,21
137,0,12
138,0,21
139,0,11
140,0,11
141,0,7
142,0,4
143,0,6
144,0,6
145,0,1
146,0,5
147,0,2
148,0,3
149,0,1
150,0,1
151,0,0
152,0,0
153,0,3
154,0,1
155,0,2
156,0,1
157,0,2
158,0,0
159,0,0
160,0,0
161,0,1
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,1
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
