date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,1
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,2
23,0,0
24,0,0
25,0,0
26,0,1
27,0,0
28,0,1
29,0,1
30,0,0
31,0,0
32,0,0
33,0,3
34,0,0
35,0,2
36,0,2
37,0,4
38,0,5
39,0,3
40,0,5
41,0,5
42,0,10
43,0,4
44,0,6
45,0,12
46,0,10
47,0,7
48,0,2
49,0,19
50,0,13
51,0,28
52,0,18
53,0,32
54,0,33
55,0,35
56,0,42
57,0,48
58,0,48
59,0,69
60,0,73
61,0,84
62,0,83
63,0,103
64,0,109
65,0,117
66,0,134
67,0,147
68,0,169
69,0,198
70,0,208
71,0,279
72,0,235
73,0,258
74,0,300
75,0,309
76,0,330
77,0,300
78,0,342
79,0,340
80,0,340
81,0,335
82,0,321
83,0,328
84,0,325
85,0,293
86,0,272
87,0,241
88,0,233
89,0,202
90,0,185
91,0,153
92,0,142
93,0,118
94,0,106
95,0,91
96,0,77
97,0,58
98,0,63
99,0,53
100,0,50
101,0,30
102,0,41
103,0,29
104,0,23
105,0,18
106,0,16
107,0,14
108,0,16
109,0,8
110,0,13
111,0,5
112,0,9
113,0,5
114,0,2
115,0,4
116,0,3
117,0,2
118,0,5
119,0,3
120,0,1
121,0,1
122,0,0
123,0,2
124,0,0
125,0,2
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,1
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
