date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,1
40,0,0
41,0,0
42,0,1
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,2
49,0,1
50,0,0
51,0,0
52,0,1
53,0,0
54,0,0
55,0,0
56,0,0
57,0,2
58,0,5
59,0,3
60,0,1
61,0,3
62,0,6
63,0,4
64,0,3
65,0,4
66,0,5
67,0,7
68,0,7
69,0,10
70,0,14
71,0,10
72,0,18
73,0,13
74,0,27
75,0,20
76,0,16
77,0,33
78,0,39
79,0,30
80,0,55
81,0,43
82,0,71
83,0,74
84,0,73
85,0,98
86,0,96
87,0,124
88,0,116
89,0,174
90,0,167
91,0,206
92,0,237
93,0,249
94,0,261
95,0,300
96,0,369
97,0,351
98,0,411
99,0,493
100,0,544
101,0,582
102,0,578
103,0,713
104,0,734
105,0,756
106,0,845
107,0,831
108,0,813
109,0,907
110,0,891
111,0,844
112,0,832
113,0,861
114,0,809
115,0,731
116,0,653
117,0,657
118,0,586
119,0,521
120,0,461
121,0,399
122,0,381
123,0,330
124,0,255
125,0,237
126,0,236
127,0,169
128,0,141
129,0,142
130,0,137
131,0,96
132,0,84
133,0,65
134,0,61
135,0,53
136,0,38
137,0,44
138,0,26
139,0,22
140,0,23
141,0,21
142,0,18
143,0,14
144,0,16
145,0,11
146,0,7
147,0,9
148,0,6
149,0,4
150,0,9
151,0,1
152,0,2
153,0,4
154,0,1
155,0,0
156,0,1
157,0,0
158,0,0
159,0,0
160,0,0
161,0,2
162,0,0
163,0,0
164,0,1
165,0,1
166,0,0
167,0,0
168,0,0
169,0,1
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
