date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,1
18,0,0
19,0,0
20,0,0
21,0,2
22,0,0
23,0,0
24,0,1
25,0,2
26,0,1
27,0,0
28,0,2
29,0,0
30,0,0
31,0,2
32,0,1
33,0,0
34,0,0
35,0,2
36,0,3
37,0,3
38,0,2
39,0,2
40,0,2
41,0,2
42,0,6
43,0,8
44,0,6
45,0,6
46,0,2
47,0,6
48,0,9
49,0,11
50,0,13
51,0,14
52,0,28
53,0,20
54,0,31
55,0,25
56,0,41
57,0,35
58,0,42
59,0,43
60,0,49
61,0,69
62,0,72
63,0,97
64,0,98
65,0,113
66,0,128
67,0,148
68,0,153
69,0,176
70,0,215
71,0,264
72,0,282
73,0,284
74,0,326
75,0,404
76,0,415
77,0,446
78,0,506
79,0,618
80,0,606
81,0,704
82,0,710
83,0,750
84,0,798
85,0,794
86,0,835
87,0,902
88,0,864
89,0,931
90,0,904
91,0,862
92,0,812
93,0,782
94,0,723
95,0,689
96,0,574
97,0,555
98,0,481
99,0,440
100,0,404
101,0,318
102,0,243
103,0,271
104,0,203
105,0,165
106,0,155
107,0,145
108,0,103
109,0,82
110,0,87
111,0,91
112,0,56
113,0,45
114,0,42
115,0,47
116,0,23
117,0,16
118,0,28
119,0,16
120,0,13
121,0,12
122,0,12
123,0,7
124,0,14
125,0,10
126,0,9
127,0,4
128,0,1
129,0,2
130,0,3
131,0,3
132,0,3
133,0,2
134,0,3
135,0,3
136,0,2
137,0,1
138,0,1
139,0,1
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,2
146,0,0
147,0,1
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,1
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
