date,imported,local
0,1,0
1,0,0
2,0,0
3,0,1
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,1
13,0,0
14,0,1
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,1
22,0,1
23,0,0
24,0,0
25,0,1
26,0,1
27,0,0
28,0,0
29,0,1
30,0,1
31,0,0
32,0,0
33,0,0
34,0,1
35,0,0
36,0,0
37,0,1
38,0,0
39,0,1
40,0,3
41,0,0
42,0,1
43,0,3
44,0,0
45,0,1
46,0,0
47,0,1
48,0,5
49,0,6
50,0,1
51,0,5
52,0,4
53,0,3
54,0,5
55,0,2
56,0,8
57,0,9
58,0,10
59,0,8
60,0,7
61,0,13
62,0,13
63,0,15
64,0,21
65,0,20
66,0,17
67,0,35
68,0,31
69,0,32
70,0,48
71,0,38
72,0,71
73,0,63
74,0,95
75,0,82
76,0,103
77,0,118
78,0,121
79,0,142
80,0,204
81,0,202
82,0,226
83,0,292
84,0,310
85,0,358
86,0,402
87,0,444
88,0,507
89,0,636
90,0,693
91,0,814
92,0,930
93,0,994
94,0,1113
95,0,1248
96,0,1418
97,0,1471
98,0,1796
99,0,1966
100,0,2091
101,0,2282
102,0,2435
103,0,2767
104,0,2974
105,0,3065
106,0,3267
107,0,3292
108,0,3357
109,0,3545
110,0,3563
111,0,3380
112,0,3392
113,0,3328
114,0,3161
115,0,2968
116,0,2691
117,0,2515
118,0,2305
119,0,2118
120,0,1829
121,0,1643
122,0,1494
123,0,1336
124,0,1072
125,0,970
126,0,877
127,0,696
128,0,616
129,0,545
130,0,457
131,0,388
132,0,334
133,0,249
134,0,247
135,0,210
136,0,187
137,0,145
138,0,124
139,0,103
140,0,89
141,0,81
142,0,59
143,0,49
144,0,48
145,0,45
146,0,30
147,0,34
148,0,21
149,0,17
150,0,21
151,0,15
152,0,12
153,0,14
154,0,7
155,0,7
156,0,5
157,0,8
158,0,6
159,0,5
160,0,3
161,0,5
162,0,2
163,0,1
164,0,2
165,0,2
166,0,1
167,0,1
168,0,1
169,0,1
170,0,0
171,0,0
172,0,1
173,0,0
174,0,0
175,0,1
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
