date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,1
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,0
13,0,1
14,0,0
15,0,0
16,0,0
17,0,0
18,0,1
19,0,0
20,0,1
21,0,0
22,0,1
23,0,0
24,0,1
25,0,1
26,0,1
27,0,1
28,0,0
29,0,4
30,0,3
31,0,2
32,0,3
33,0,2
34,0,2
35,0,5
36,0,5
37,0,3
38,0,11
39,0,7
40,0,9
41,0,8
42,0,11
43,0,12
44,0,20
45,0,17
46,0,22
47,0,27
48,0,40
49,0,36
50,0,41
51,0,39
52,0,48
53,0,49
54,0,69
55,0,71
56,0,100
57,0,97
58,0,125
59,0,128
60,0,150
61,0,157
62,0,222
63,0,231
64,0,253
65,0,323
66,0,333
67,0,397
68,0,450
69,0,530
70,0,634
71,0,683
72,0,811
73,0,827
74,0,923
75,0,1052
76,0,1220
77,0,1347
78,0,1527
79,0,1700
80,0,1890
81,0,2084
82,0,2302
83,0,2498
84,0,2619
85,0,2866
86,0,2964
87,0,3124
88,0,3348
89,0,3361
90,0,3408
91,0,3472
92,0,3525
93,0,3456
94,0,3278
95,0,3133
96,0,2914
97,0,2772
98,0,2622
99,0,2339
100,0,2184
101,0,1922
102,0,1768
103,0,1515
104,0,1387
105,0,1123
106,0,1006
107,0,903
108,0,784
109,0,612
110,0,560
111,0,459
112,0,389
113,0,378
114,0,280
115,0,264
116,0,229
117,0,184
118,0,153
119,0,138
120,0,116
121,0,93
122,0,73
123,0,57
124,0,65
125,0,47
126,0,45
127,0,32
128,0,19
129,0,31
130,0,20
131,0,13
132,0,17
133,0,11
134,0,12
135,0,11
136,0,6
137,0,4
138,0,4
139,0,4
140,0,4
141,0,2
142,0,5
143,0,1
144,0,2
145,0,1
146,0,0
147,0,0
148,0,1
149,0,1
150,0,3
151,0,1
152,0,0
153,0,0
154,0,1
155,0,0
156,0,3
157,0,0
158,0,0
159,0,0
160,0,1
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
