date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,1
16,0,1
17,0,1
18,0,0
19,0,0
20,0,0
21,0,2
22,0,0
23,0,0
24,0,2
25,0,3
26,0,1
27,0,1
28,0,5
29,0,4
30,0,8
31,0,5
32,0,5
33,0,7
34,0,6
35,0,11
36,0,10
37,0,19
38,0,15
39,0,18
40,0,16
41,0,14
42,0,30
43,0,42
44,0,41
45,0,48
46,0,51
47,0,72
48,0,70
49,0,98
50,0,111
51,0,95
52,0,118
53,0,145
54,0,169
55,0,192
56,0,212
57,0,260
58,0,310
59,0,348
60,0,366
61,0,413
62,0,506
63,0,560
64,0,639
65,0,695
66,0,853
67,0,934
68,0,1048
69,0,1201
70,0,1344
71,0,1513
72,0,1688
73,0,1896
74,0,2078
75,0,2231
76,0,2397
77,0,2741
78,0,2769
79,0,2993
80,0,3133
81,0,3348
82,0,3308
83,0,3441
84,0,3444
85,0,3509
86,0,3448
87,0,3281
88,0,3220
89,0,3024
90,0,2818
91,0,2691
92,0,2409
93,0,2149
94,0,1939
95,0,1790
96,0,1603
97,0,1426
98,0,1207
99,0,1064
100,0,949
101,0,752
102,0,680
103,0,552
104,0,488
105,0,431
106,0,337
107,0,284
108,0,252
109,0,191
110,0,186
111,0,145
112,0,137
113,0,130
114,0,85
115,0,86
116,0,74
117,0,50
118,0,51
119,0,31
120,0,30
121,0,35
122,0,18
123,0,24
124,0,17
125,0,12
126,0,24
127,0,8
128,0,10
129,0,4
130,0,5
131,0,3
132,0,2
133,0,7
134,0,5
135,0,3
136,0,2
137,0,2
138,0,3
139,0,1
140,0,3
141,0,1
142,0,1
143,0,1
144,0,1
145,0,0
146,0,2
147,0,0
148,0,1
149,0,0
150,0,0
151,0,0
152,0,1
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,1
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
