date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,3
23,0,4
24,0,7
25,0,2
26,0,2
27,0,4
28,0,3
29,0,7
30,0,6
31,0,10
32,0,11
33,0,16
34,0,8
35,0,15
36,0,13
37,0,21
38,0,21
39,0,29
40,0,33
41,0,27
42,0,44
43,0,51
44,0,57
45,0,56
46,0,63
47,0,94
48,0,101
49,0,85
50,0,104
51,0,179
52,0,182
53,0,191
54,0,216
55,0,225
56,0,261
57,0,317
58,0,328
59,0,398
60,0,435
61,0,478
62,0,486
63,0,533
64,0,612
65,0,650
66,0,752
67,0,740
68,0,801
69,0,813
70,0,806
71,0,806
72,0,843
73,0,888
74,0,861
75,0,865
76,0,820
77,0,800
78,0,696
79,0,638
80,0,611
81,0,550
82,0,466
83,0,431
84,0,371
85,0,352
86,0,322
87,0,257
88,0,235
89,0,193
90,0,150
91,0,140
92,0,129
93,0,97
94,0,101
95,0,88
96,0,69
97,0,55
98,0,43
99,0,42
100,0,23
101,0,27
102,0,28
103,0,25
104,0,9
105,0,17
106,0,13
107,0,6
108,0,11
109,0,7
110,0,6
111,0,5
112,0,5
113,0,4
114,0,3
115,0,1
116,0,0
117,0,1
118,0,2
119,0,3
120,0,1
121,0,0
122,0,0
123,0,2
124,0,1
125,0,1
126,0,1
127,0,0
128,0,0
129,0,0
130,0,0
131,0,1
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,1
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
