date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,2
24,0,1
25,0,1
26,0,2
27,0,0
28,0,1
29,0,1
30,0,3
31,0,2
32,0,1
33,0,2
34,0,2
35,0,6
36,0,3
37,0,1
38,0,1
39,0,2
40,0,4
41,0,10
42,0,6
43,0,7
44,0,8
45,0,16
46,0,4
47,0,10
48,0,15
49,0,22
50,0,17
51,0,15
52,0,20
53,0,28
54,0,30
55,0,36
56,0,46
57,0,43
58,0,65
59,0,72
60,0,62
61,0,89
62,0,100
63,0,92
64,0,126
65,0,133
66,0,127
67,0,157
68,0,162
69,0,178
70,0,211
71,0,244
72,0,237
73,0,275
74,0,314
75,0,335
76,0,332
77,0,333
78,0,376
79,0,352
80,0,361
81,0,352
82,0,342
83,0,338
84,0,281
85,0,253
86,0,288
87,0,238
88,0,220
89,0,183
90,0,185
91,0,182
92,0,123
93,0,124
94,0,97
95,0,91
96,0,87
97,0,59
98,0,60
99,0,50
100,0,37
101,0,37
102,0,38
103,0,24
104,0,26
105,0,13
106,0,16
107,0,12
108,0,9
109,0,7
110,0,6
111,0,10
112,0,2
113,0,3
114,0,4
115,0,2
116,0,2
117,0,2
118,0,4
119,0,3
120,0,1
121,0,3
122,0,0
123,0,0
124,0,0
125,0,0
126,0,1
127,0,0
128,0,0
129,0,0
130,0,1
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
