date,imported,local
0,1,0
1,0,0
2,0,1
3,0,2
4,0,0
5,0,1
6,0,0
7,0,1
8,0,1
9,0,2
10,0,2
11,0,2
12,0,5
13,0,3
14,0,3
15,0,3
16,0,4
17,0,10
18,0,9
19,0,8
20,0,5
21,0,5
22,0,7
23,0,9
24,0,12
25,0,6
26,0,24
27,0,12
28,0,13
29,0,25
30,0,30
31,0,28
32,0,17
33,0,37
34,0,44
35,0,55
36,0,62
37,0,68
38,0,65
39,0,86
40,0,86
41,0,114
42,0,163
43,0,144
44,0,156
45,0,194
46,0,233
47,0,246
48,0,283
49,0,343
50,0,388
51,0,412
52,0,482
53,0,590
54,0,655
55,0,774
56,0,848
57,0,926
58,0,1050
59,0,1212
60,0,1348
61,0,1511
62,0,1740
63,0,1899
64,0,2102
65,0,2333
66,0,2396
67,0,2724
68,0,2863
69,0,2964
70,0,3155
71,0,3208
72,0,3522
73,0,3511
74,0,3365
75,0,3524
76,0,3424
77,0,3350
78,0,3067
79,0,3001
80,0,2973
81,0,2581
82,0,2375
83,0,2147
84,0,1975
85,0,1758
86,0,1539
87,0,1259
88,0,1133
89,0,1059
90,0,868
91,0,732
92,0,653
93,0,535
94,0,462
95,0,440
96,0,343
97,0,290
98,0,214
99,0,230
100,0,178
101,0,161
102,0,116
103,0,134
104,0,82
105,0,81
106,0,59
107,0,51
108,0,49
109,0,40
110,0,38
111,0,33
112,0,23
113,0,20
114,0,25
115,0,16
116,0,13
117,0,12
118,0,7
119,0,5
120,0,6
121,0,3
122,0,3
123,0,2
124,0,1
125,0,1
126,0,3
127,0,1
128,0,0
129,0,1
130,0,0
131,0,0
132,0,0
133,0,2
134,0,1
135,0,1
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,1
142,0,0
143,0,0
144,0,1
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,1
157,0,0
158,0,0
159,0,0
160,0,0
