date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,1
22,0,1
23,0,1
24,0,1
25,0,0
26,0,4
27,0,2
28,0,1
29,0,3
30,0,3
31,0,1
32,0,1
33,0,5
34,0,8
35,0,6
36,0,5
37,0,8
38,0,13
39,0,13
40,0,13
41,0,21
42,0,15
43,0,21
44,0,23
45,0,29
46,0,34
47,0,44
48,0,54
49,0,42
50,0,61
51,0,71
52,0,97
53,0,99
54,0,100
55,0,121
56,0,142
57,0,134
58,0,157
59,0,178
60,0,209
61,0,279
62,0,304
63,0,325
64,0,339
65,0,386
66,0,435
67,0,504
68,0,561
69,0,588
70,0,666
71,0,683
72,0,704
73,0,794
74,0,831
75,0,804
76,0,870
77,0,863
78,0,836
79,0,888
80,0,826
81,0,810
82,0,764
83,0,759
84,0,692
85,0,623
86,0,534
87,0,505
88,0,458
89,0,423
90,0,361
91,0,344
92,0,272
93,0,237
94,0,202
95,0,176
96,0,164
97,0,144
98,0,119
99,0,92
100,0,88
101,0,68
102,0,49
103,0,32
104,0,44
105,0,38
106,0,23
107,0,22
108,0,12
109,0,19
110,0,12
111,0,10
112,0,12
113,0,9
114,0,12
115,0,7
116,0,4
117,0,5
118,0,3
119,0,5
120,0,3
121,0,1
122,0,4
123,0,3
124,0,3
125,0,4
126,0,0
127,0,1
128,0,0
129,0,0
130,0,1
131,0,0
132,0,0
133,0,0
134,0,1
135,0,0
136,0,1
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
