date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,1
21,0,0
22,0,0
23,0,0
24,0,1
25,0,0
26,0,1
27,0,0
28,0,0
29,0,1
30,0,0
31,0,1
32,0,1
33,0,0
34,0,0
35,0,3
36,0,1
37,0,0
38,0,1
39,0,3
40,0,3
41,0,4
42,0,3
43,0,3
44,0,5
45,0,2
46,0,3
47,0,10
48,0,9
49,0,8
50,0,9
51,0,8
52,0,12
53,0,12
54,0,22
55,0,19
56,0,26
57,0,19
58,0,29
59,0,25
60,0,40
61,0,46
62,0,42
63,0,60
64,0,60
65,0,80
66,0,84
67,0,100
68,0,105
69,0,140
70,0,166
71,0,173
72,0,199
73,0,206
74,0,236
75,0,281
76,0,321
77,0,328
78,0,377
79,0,432
80,0,481
81,0,537
82,0,599
83,0,601
84,0,657
85,0,704
86,0,733
87,0,776
88,0,850
89,0,815
90,0,827
91,0,838
92,0,901
93,0,891
94,0,811
95,0,788
96,0,718
97,0,681
98,0,630
99,0,610
100,0,551
101,0,506
102,0,474
103,0,395
104,0,363
105,0,271
106,0,240
107,0,238
108,0,200
109,0,142
110,0,137
111,0,122
112,0,105
113,0,88
114,0,81
115,0,51
116,0,71
117,0,38
118,0,41
119,0,44
120,0,27
121,0,25
122,0,22
123,0,9
124,0,12
125,0,15
126,0,13
127,0,11
128,0,9
129,0,8
130,0,3
131,0,2
132,0,6
133,0,1
134,0,4
135,0,2
136,0,1
137,0,0
138,0,2
139,0,3
140,0,1
141,0,1
142,0,2
143,0,0
144,0,0
145,0,1
146,0,0
147,0,0
148,0,0
149,0,0
150,0,1
151,0,0
152,0,0
153,0,0
154,0,1
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
