date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,1
20,0,1
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,3
28,0,1
29,0,2
30,0,2
31,0,2
32,0,0
33,0,1
34,0,1
35,0,2
36,0,6
37,0,2
38,0,2
39,0,7
40,0,6
41,0,7
42,0,7
43,0,13
44,0,10
45,0,12
46,0,12
47,0,9
48,0,14
49,0,18
50,0,16
51,0,29
52,0,32
53,0,30
54,0,40
55,0,45
56,0,32
57,0,59
58,0,56
59,0,79
60,0,94
61,0,84
62,0,87
63,0,119
64,0,151
65,0,157
66,0,188
67,0,213
68,0,244
69,0,254
70,0,284
71,0,307
72,0,368
73,0,393
74,0,435
75,0,512
76,0,530
77,0,601
78,0,636
79,0,671
80,0,734
81,0,736
82,0,817
83,0,844
84,0,874
85,0,916
86,0,886
87,0,869
88,0,901
89,0,794
90,0,732
91,0,709
92,0,635
93,0,651
94,0,561
95,0,517
96,0,453
97,0,371
98,0,373
99,0,324
100,0,277
101,0,238
102,0,197
103,0,178
104,0,153
105,0,145
106,0,107
107,0,112
108,0,77
109,0,87
110,0,69
111,0,64
112,0,38
113,0,36
114,0,25
115,0,21
116,0,24
117,0,18
118,0,15
119,0,8
120,0,9
121,0,12
122,0,13
123,0,5
124,0,5
125,0,8
126,0,3
127,0,3
128,0,2
129,0,4
130,0,5
131,0,1
132,0,2
133,0,1
134,0,1
135,0,1
136,0,2
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
