date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,1
23,0,1
24,0,1
25,0,0
26,0,0
27,0,0
28,0,2
29,0,1
30,0,1
31,0,1
32,0,4
33,0,1
34,0,2
35,0,6
36,0,6
37,0,3
38,0,4
39,0,9
40,0,7
41,0,5
42,0,7
43,0,12
44,0,13
45,0,15
46,0,19
47,0,18
48,0,33
49,0,31
50,0,33
51,0,44
52,0,51
53,0,50
54,0,58
55,0,83
56,0,79
57,0,104
58,0,113
59,0,139
60,0,123
61,0,156
62,0,175
63,0,196
64,0,259
65,0,279
66,0,274
67,0,321
68,0,367
69,0,444
70,0,467
71,0,451
72,0,619
73,0,618
74,0,682
75,0,732
76,0,729
77,0,786
78,0,828
79,0,864
80,0,919
81,0,836
82,0,877
83,0,848
84,0,888
85,0,792
86,0,769
87,0,666
88,0,657
89,0,635
90,0,630
91,0,490
92,0,474
93,0,389
94,0,364
95,0,297
96,0,261
97,0,221
98,0,182
99,0,142
100,0,156
101,0,104
102,0,102
103,0,97
104,0,72
105,0,56
106,0,55
107,0,45
108,0,36
109,0,44
110,0,31
111,0,25
112,0,16
113,0,16
114,0,22
115,0,12
116,0,11
117,0,7
118,0,8
119,0,6
120,0,3
121,0,6
122,0,5
123,0,5
124,0,3
125,0,3
126,0,1
127,0,2
128,0,2
129,0,0
130,0,2
131,0,2
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
