date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,1
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,0
18,0,1
19,0,0
20,0,0
21,0,0
22,0,1
23,0,3
24,0,2
25,0,0
26,0,2
27,0,1
28,0,2
29,0,1
30,0,6
31,0,2
32,0,2
33,0,9
34,0,7
35,0,7
36,0,7
37,0,10
38,0,12
39,0,20
40,0,18
41,0,28
42,0,18
43,0,18
44,0,26
45,0,31
46,0,31
47,0,32
48,0,45
49,0,46
50,0,60
51,0,64
52,0,85
53,0,99
54,0,112
55,0,123
56,0,139
57,0,159
58,0,149
59,0,197
60,0,217
61,0,254
62,0,262
63,0,338
64,0,371
65,0,394
66,0,431
67,0,491
68,0,549
69,0,597
70,0,674
71,0,668
72,0,797
73,0,791
74,0,792
75,0,820
76,0,821
77,0,866
78,0,859
79,0,846
80,0,833
81,0,793
82,0,836
83,0,707
84,0,708
85,0,624
86,0,565
87,0,533
88,0,465
89,0,418
90,0,382
91,0,318
92,0,271
93,0,207
94,0,218
95,0,163
96,0,152
97,0,136
98,0,106
99,0,108
100,0,70
101,0,77
102,0,51
103,0,38
104,0,45
105,0,33
106,0,27
107,0,23
108,0,25
109,0,22
110,0,13
111,0,22
112,0,16
113,0,7
114,0,13
115,0,6
116,0,3
117,0,2
118,0,3
119,0,2
120,0,1
121,0,3
122,0,1
123,0,2
124,0,0
125,0,2
126,0,0
127,0,2
128,0,0
129,0,1
130,0,0
131,0,1
132,0,1
133,0,1
134,0,1
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
