date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,1
7,0,1
8,0,2
9,0,1
10,0,0
11,0,2
12,0,1
13,0,5
14,0,5
15,0,7
16,0,23
17,0,21
18,0,27
19,0,21
20,0,40
21,0,41
22,0,64
23,0,73
24,0,102
25,0,111
26,0,162
27,0,216
28,0,256
29,0,366
30,0,469
31,0,611
32,0,776
33,0,1042
34,0,1240
35,0,1647
36,0,1987
37,0,2171
38,0,2660
39,0,2948
40,0,3245
41,0,3670
42,0,3958
43,0,4049
44,0,4065
45,0,3996
46,0,4121
47,0,4025
48,0,3836
49,0,3607
50,0,3445
51,0,3051
52,0,2831
53,0,2519
54,0,2244
55,0,2006
56,0,1780
57,0,1572
58,0,1314
59,0,1136
60,0,998
61,0,793
62,0,742
63,0,599
64,0,567
65,0,475
66,0,374
67,0,331
68,0,290
69,0,238
70,0,215
71,0,151
72,0,174
73,0,135
74,0,106
75,0,73
76,0,63
77,0,71
78,0,56
79,0,42
80,0,39
81,0,30
82,0,32
83,0,26
84,0,17
85,0,17
86,0,19
87,0,12
88,0,5
89,0,11
90,0,3
91,0,9
92,0,4
93,0,6
94,0,7
95,0,2
96,0,3
97,0,4
98,0,1
99,0,0
100,0,2
101,0,3
102,0,1
103,0,1
104,0,1
105,0,0
106,0,2
107,0,1
108,0,0
109,0,0
110,0,0
111,0,1
112,0,0
113,0,0
114,0,0
115,0,1
116,0,0
117,0,0
118,0,2
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,1
125,0,0
126,0,1
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
