date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,4
15,0,1
16,0,3
17,0,6
18,0,6
19,0,3
20,0,8
21,0,5
22,0,16
23,0,34
24,0,24
25,0,23
26,0,36
27,0,40
28,0,64
29,0,110
30,0,135
31,0,171
32,0,242
33,0,281
34,0,391
35,0,465
36,0,600
37,0,707
38,0,809
39,0,961
40,0,1072
41,0,1219
42,0,1371
43,0,1408
44,0,1552
45,0,1554
46,0,1560
47,0,1489
48,0,1489
49,0,1442
50,0,1347
51,0,1351
52,0,1257
53,0,1077
54,0,1008
55,0,948
56,0,743
57,0,719
58,0,627
59,0,527
60,0,462
61,0,419
62,0,375
63,0,332
64,0,283
65,0,235
66,0,216
67,0,160
68,0,154
69,0,139
70,0,104
71,0,97
72,0,76
73,0,64
74,0,67
75,0,53
76,0,40
77,0,40
78,0,40
79,0,39
80,0,20
81,0,20
82,0,15
83,0,16
84,0,18
85,0,8
86,0,11
87,0,10
88,0,5
89,0,6
90,0,4
91,0,5
92,0,3
93,0,3
94,0,3
95,0,1
96,0,1
97,0,2
98,0,3
99,0,1
100,0,1
101,0,1
102,0,0
103,0,1
104,0,1
105,0,1
106,0,0
107,0,1
108,0,1
109,0,1
110,0,1
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
