date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,2
18,0,0
19,0,0
20,0,0
21,0,0
22,0,2
23,0,4
24,0,3
25,0,2
26,0,4
27,0,2
28,0,12
29,0,7
30,0,11
31,0,13
32,0,24
33,0,22
34,0,45
35,0,40
36,0,56
37,0,55
38,0,85
39,0,132
40,0,130
41,0,188
42,0,253
43,0,312
44,0,476
45,0,597
46,0,784
47,0,903
48,0,1162
49,0,1583
50,0,1796
51,0,2135
52,0,2627
53,0,2823
54,0,3223
55,0,3453
56,0,3712
57,0,4071
58,0,4259
59,0,4148
60,0,4203
61,0,4102
62,0,3895
63,0,3621
64,0,3483
65,0,3138
66,0,3080
67,0,2565
68,0,2262
69,0,2038
70,0,1796
71,0,1654
72,0,1332
73,0,1175
74,0,1034
75,0,922
76,0,757
77,0,662
78,0,533
79,0,455
80,0,418
81,0,335
82,0,322
83,0,262
84,0,218
85,0,177
86,0,159
87,0,135
88,0,103
89,0,94
90,0,83
91,0,78
92,0,61
93,0,48
94,0,29
95,0,31
96,0,26
97,0,26
98,0,21
99,0,19
100,0,8
101,0,15
102,0,12
103,0,11
104,0,4
105,0,2
106,0,5
107,0,3
108,0,1
109,0,3
110,0,2
111,0,0
112,0,4
113,0,0
114,0,1
115,0,2
116,0,2
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,1
124,0,0
125,0,0
126,0,0
127,0,1
128,0,1
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,1
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,1
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,1
151,0,2
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
