date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,1
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,1
51,0,0
52,0,2
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,1
59,0,1
60,0,0
61,0,4
62,0,5
63,0,2
64,0,4
65,0,8
66,0,14
67,0,8
68,0,16
69,0,33
70,0,40
71,0,31
72,0,57
73,0,59
74,0,93
75,0,99
76,0,107
77,0,146
78,0,200
79,0,245
80,0,306
81,0,309
82,0,311
83,0,380
84,0,390
85,0,393
86,0,397
87,0,381
88,0,385
89,0,387
90,0,424
91,0,392
92,0,335
93,0,307
94,0,269
95,0,217
96,0,193
97,0,198
98,0,159
99,0,155
100,0,145
101,0,104
102,0,93
103,0,81
104,0,85
105,0,57
106,0,57
107,0,42
108,0,49
109,0,37
110,0,25
111,0,17
112,0,23
113,0,20
114,0,15
115,0,15
116,0,9
117,0,10
118,0,4
119,0,9
120,0,9
121,0,3
122,0,2
123,0,4
124,0,4
125,0,0
126,0,0
127,0,2
128,0,3
129,0,2
130,0,0
131,0,1
132,0,1
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,1
139,0,2
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,1
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
