date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,2
15,0,0
16,0,0
17,0,2
18,0,2
19,0,1
20,0,1
21,0,5
22,0,6
23,0,9
24,0,7
25,0,8
26,0,17
27,0,13
28,0,24
29,0,39
30,0,48
31,0,48
32,0,80
33,0,97
34,0,118
35,0,143
36,0,177
37,0,231
38,0,263
39,0,271
40,0,327
41,0,318
42,0,400
43,0,376
44,0,414
45,0,445
46,0,414
47,0,422
48,0,389
49,0,370
50,0,361
51,0,308
52,0,320
53,0,280
54,0,239
55,0,213
56,0,175
57,0,183
58,0,141
59,0,136
60,0,103
61,0,105
62,0,100
63,0,45
64,0,64
65,0,46
66,0,49
67,0,24
68,0,24
69,0,23
70,0,22
71,0,19
72,0,14
73,0,11
74,0,9
75,0,9
76,0,5
77,0,7
78,0,5
79,0,3
80,0,2
81,0,6
82,0,4
83,0,2
84,0,3
85,0,4
86,0,3
87,0,0
88,0,0
89,0,1
90,0,0
91,0,2
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,1
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,1
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
