date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,5
11,0,0
12,0,0
13,0,2
14,0,17
15,0,11
16,0,16
17,0,22
18,0,19
19,0,42
20,0,40
21,0,66
22,0,90
23,0,120
24,0,170
25,0,217
26,0,269
27,0,351
28,0,393
29,0,485
30,0,571
31,0,748
32,0,851
33,0,960
34,0,1133
35,0,1189
36,0,1306
37,0,1388
38,0,1472
39,0,1380
40,0,1362
41,0,1383
42,0,1290
43,0,1247
44,0,1175
45,0,1081
46,0,1018
47,0,907
48,0,862
49,0,740
50,0,640
51,0,592
52,0,532
53,0,459
54,0,404
55,0,355
56,0,287
57,0,257
58,0,235
59,0,197
60,0,164
61,0,125
62,0,123
63,0,98
64,0,109
65,0,73
66,0,67
67,0,68
68,0,43
69,0,41
70,0,39
71,0,28
72,0,26
73,0,24
74,0,20
75,0,19
76,0,15
77,0,13
78,0,7
79,0,8
80,0,9
81,0,9
82,0,5
83,0,1
84,0,4
85,0,6
86,0,0
87,0,2
88,0,1
89,0,0
90,0,2
91,0,1
92,0,2
93,0,1
94,0,0
95,0,1
96,0,2
97,0,0
98,0,0
99,0,1
100,0,2
101,0,0
102,0,1
103,0,0
104,0,0
105,0,1
106,0,1
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
