date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,1
13,0,0
14,0,0
15,0,1
16,0,0
17,0,1
18,0,4
19,0,2
20,0,1
21,0,19
22,0,20
23,0,18
24,0,26
25,0,54
26,0,70
27,0,68
28,0,111
29,0,141
30,0,141
31,0,178
32,0,293
33,0,330
34,0,440
35,0,493
36,0,542
37,0,682
38,0,744
39,0,851
40,0,953
41,0,984
42,0,1025
43,0,1031
44,0,983
45,0,1010
46,0,995
47,0,961
48,0,913
49,0,861
50,0,754
51,0,708
52,0,637
53,0,586
54,0,455
55,0,436
56,0,355
57,0,322
58,0,279
59,0,232
60,0,216
61,0,198
62,0,150
63,0,139
64,0,123
65,0,102
66,0,88
67,0,77
68,0,58
69,0,45
70,0,45
71,0,33
72,0,27
73,0,27
74,0,26
75,0,20
76,0,14
77,0,17
78,0,11
79,0,14
80,0,9
81,0,7
82,0,3
83,0,4
84,0,2
85,0,3
86,0,1
87,0,2
88,0,1
89,0,2
90,0,1
91,0,0
92,0,1
93,0,0
94,0,1
95,0,0
96,0,2
97,0,1
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
