date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,1
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,1
21,0,1
22,0,2
23,0,0
24,0,1
25,0,1
26,0,1
27,0,0
28,0,4
29,0,11
30,0,20
31,0,15
32,0,17
33,0,28
34,0,30
35,0,22
36,0,48
37,0,77
38,0,97
39,0,106
40,0,145
41,0,168
42,0,285
43,0,336
44,0,432
45,0,600
46,0,655
47,0,761
48,0,896
49,0,1119
50,0,1215
51,0,1456
52,0,1499
53,0,1689
54,0,1698
55,0,1821
56,0,1761
57,0,1775
58,0,1758
59,0,1692
60,0,1505
61,0,1446
62,0,1363
63,0,1240
64,0,1087
65,0,1022
66,0,868
67,0,822
68,0,671
69,0,613
70,0,539
71,0,479
72,0,410
73,0,344
74,0,289
75,0,258
76,0,213
77,0,193
78,0,168
79,0,152
80,0,108
81,0,117
82,0,96
83,0,73
84,0,76
85,0,52
86,0,59
87,0,39
88,0,33
89,0,26
90,0,30
91,0,23
92,0,19
93,0,17
94,0,18
95,0,18
96,0,8
97,0,4
98,0,11
99,0,1
100,0,4
101,0,7
102,0,5
103,0,4
104,0,3
105,0,1
106,0,1
107,0,1
108,0,1
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,1
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
