date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,1
13,0,1
14,0,1
15,0,4
16,0,3
17,0,5
18,0,1
19,0,6
20,0,7
21,0,58
22,0,63
23,0,82
24,0,100
25,0,105
26,0,154
27,0,216
28,0,271
29,0,342
30,0,436
31,0,467
32,0,567
33,0,738
34,0,750
35,0,817
36,0,907
37,0,979
38,0,1043
39,0,1006
40,0,1103
41,0,1044
42,0,960
43,0,944
44,0,879
45,0,787
46,0,780
47,0,691
48,0,591
49,0,525
50,0,480
51,0,412
52,0,368
53,0,304
54,0,262
55,0,240
56,0,206
57,0,154
58,0,126
59,0,114
60,0,119
61,0,94
62,0,91
63,0,73
64,0,54
65,0,51
66,0,45
67,0,40
68,0,24
69,0,25
70,0,20
71,0,16
72,0,15
73,0,16
74,0,12
75,0,10
76,0,8
77,0,10
78,0,7
79,0,6
80,0,5
81,0,2
82,0,2
83,0,3
84,0,2
85,0,2
86,0,3
87,0,0
88,0,1
89,0,2
90,0,0
91,0,0
92,0,0
93,0,0
94,0,1
95,0,0
96,0,0
97,0,2
98,0,0
99,0,0
100,0,0
101,0,1
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,1
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
