date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,1
15,0,1
16,0,0
17,0,2
18,0,3
19,0,3
20,0,7
21,0,14
22,0,10
23,0,29
24,0,29
25,0,36
26,0,36
27,0,76
28,0,99
29,0,138
30,0,167
31,0,216
32,0,295
33,0,341
34,0,408
35,0,535
36,0,660
37,0,791
38,0,871
39,0,996
40,0,1129
41,0,1227
42,0,1375
43,0,1456
44,0,1556
45,0,1514
46,0,1534
47,0,1518
48,0,1504
49,0,1377
50,0,1281
51,0,1276
52,0,1162
53,0,1022
54,0,907
55,0,822
56,0,767
57,0,675
58,0,540
59,0,502
60,0,446
61,0,383
62,0,333
63,0,276
64,0,229
65,0,182
66,0,193
67,0,160
68,0,119
69,0,126
70,0,116
71,0,68
72,0,68
73,0,66
74,0,57
75,0,53
76,0,39
77,0,25
78,0,35
79,0,28
80,0,20
81,0,17
82,0,18
83,0,13
84,0,16
85,0,12
86,0,7
87,0,9
88,0,3
89,0,4
90,0,5
91,0,1
92,0,3
93,0,2
94,0,1
95,0,2
96,0,2
97,0,1
98,0,1
99,0,1
100,0,1
101,0,0
102,0,2
103,0,0
104,0,0
105,0,0
106,0,1
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
