date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,2
10,0,1
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,2
18,0,1
19,0,1
20,0,1
21,0,2
22,0,5
23,0,4
24,0,3
25,0,3
26,0,3
27,0,6
28,0,10
29,0,32
30,0,52
31,0,55
32,0,56
33,0,80
34,0,79
35,0,94
36,0,149
37,0,209
38,0,269
39,0,325
40,0,428
41,0,510
42,0,704
43,0,924
44,0,1298
45,0,1476
46,0,1684
47,0,1945
48,0,2381
49,0,2831
50,0,3181
51,0,3505
52,0,3692
53,0,3971
54,0,4077
55,0,4172
56,0,4090
57,0,4035
58,0,3901
59,0,3748
60,0,3435
61,0,3229
62,0,3011
63,0,2699
64,0,2358
65,0,2152
66,0,1864
67,0,1677
68,0,1418
69,0,1235
70,0,1078
71,0,952
72,0,856
73,0,671
74,0,550
75,0,506
76,0,413
77,0,399
78,0,310
79,0,260
80,0,216
81,0,205
82,0,166
83,0,134
84,0,116
85,0,96
86,0,88
87,0,74
88,0,56
89,0,53
90,0,46
91,0,39
92,0,29
93,0,21
94,0,29
95,0,27
96,0,18
97,0,7
98,0,15
99,0,4
100,0,5
101,0,8
102,0,9
103,0,5
104,0,5
105,0,2
106,0,2
107,0,3
108,0,2
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,1
116,0,0
117,0,1
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
