date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,2
6,0,1
7,0,0
8,0,0
9,0,2
10,0,1
11,0,3
12,0,0
13,0,0
14,0,6
15,0,11
16,0,6
17,0,10
18,0,10
19,0,9
20,0,29
21,0,71
22,0,48
23,0,112
24,0,134
25,0,132
26,0,157
27,0,250
28,0,320
29,0,436
30,0,552
31,0,707
32,0,913
33,0,1097
34,0,1262
35,0,1676
36,0,2001
37,0,2441
38,0,2632
39,0,2908
40,0,3272
41,0,3523
42,0,3893
43,0,4000
44,0,4284
45,0,4050
46,0,4125
47,0,3917
48,0,3897
49,0,3581
50,0,3219
51,0,3114
52,0,2780
53,0,2503
54,0,2210
55,0,1954
56,0,1716
57,0,1501
58,0,1272
59,0,1122
60,0,968
61,0,843
62,0,716
63,0,644
64,0,514
65,0,397
66,0,361
67,0,338
68,0,288
69,0,259
70,0,218
71,0,145
72,0,144
73,0,132
74,0,98
75,0,91
76,0,76
77,0,57
78,0,54
79,0,57
80,0,35
81,0,38
82,0,26
83,0,23
84,0,27
85,0,24
86,0,20
87,0,14
88,0,9
89,0,11
90,0,10
91,0,3
92,0,3
93,0,3
94,0,3
95,0,3
96,0,2
97,0,4
98,0,1
99,0,3
100,0,1
101,0,0
102,0,3
103,0,0
104,0,0
105,0,0
106,0,1
107,0,2
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
