date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,0
18,0,0
19,0,0
20,0,0
21,0,9
22,0,7
23,0,14
24,0,11
25,0,15
26,0,23
27,0,31
28,0,62
29,0,72
30,0,84
31,0,94
32,0,132
33,0,207
34,0,242
35,0,304
36,0,373
37,0,433
38,0,526
39,0,635
40,0,706
41,0,827
42,0,880
43,0,985
44,0,989
45,0,1058
46,0,1010
47,0,1052
48,0,1055
49,0,938
50,0,914
51,0,854
52,0,811
53,0,735
54,0,611
55,0,612
56,0,509
57,0,442
58,0,399
59,0,370
60,0,293
61,0,259
62,0,239
63,0,205
64,0,190
65,0,135
66,0,90
67,0,99
68,0,80
69,0,71
70,0,68
71,0,53
72,0,42
73,0,35
74,0,34
75,0,40
76,0,20
77,0,20
78,0,25
79,0,11
80,0,11
81,0,12
82,0,10
83,0,12
84,0,5
85,0,1
86,0,5
87,0,6
88,0,3
89,0,1
90,0,6
91,0,2
92,0,1
93,0,3
94,0,1
95,0,2
96,0,1
97,0,2
98,0,1
99,0,0
100,0,1
101,0,0
102,0,1
103,0,0
104,0,1
105,0,0
106,0,1
107,0,0
108,0,0
109,0,0
110,0,1
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
