date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,1
13,0,0
14,0,0
15,0,0
16,0,0
17,0,5
18,0,2
19,0,4
20,0,4
21,0,2
22,0,4
23,0,9
24,0,15
25,0,12
26,0,12
27,0,26
28,0,23
29,0,33
30,0,51
31,0,60
32,0,69
33,0,86
34,0,130
35,0,181
36,0,261
37,0,309
38,0,379
39,0,504
40,0,615
41,0,780
42,0,871
43,0,993
44,0,1102
45,0,1294
46,0,1429
47,0,1529
48,0,1593
49,0,1643
50,0,1605
51,0,1615
52,0,1673
53,0,1604
54,0,1488
55,0,1407
56,0,1254
57,0,1160
58,0,1054
59,0,941
60,0,792
61,0,778
62,0,674
63,0,593
64,0,540
65,0,426
66,0,394
67,0,295
68,0,289
69,0,264
70,0,206
71,0,193
72,0,142
73,0,132
74,0,117
75,0,103
76,0,85
77,0,69
78,0,66
79,0,55
80,0,47
81,0,38
82,0,23
83,0,35
84,0,25
85,0,24
86,0,18
87,0,18
88,0,14
89,0,13
90,0,11
91,0,7
92,0,9
93,0,5
94,0,2
95,0,4
96,0,0
97,0,5
98,0,4
99,0,0
100,0,2
101,0,1
102,0,1
103,0,0
104,0,2
105,0,0
106,0,1
107,0,0
108,0,0
109,0,1
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,1
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,1
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
