date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,2
8,0,0
9,0,0
10,0,1
11,0,0
12,0,2
13,0,0
14,0,1
15,0,1
16,0,0
17,0,5
18,0,9
19,0,11
20,0,1
21,0,2
22,0,5
23,0,17
24,0,16
25,0,55
26,0,32
27,0,39
28,0,61
29,0,70
30,0,114
31,0,137
32,0,165
33,0,181
34,0,269
35,0,424
36,0,504
37,0,636
38,0,867
39,0,1149
40,0,1342
41,0,1620
42,0,2030
43,0,2375
44,0,2789
45,0,2955
46,0,3229
47,0,3637
48,0,3844
49,0,4200
50,0,4128
51,0,4210
52,0,4137
53,0,4038
54,0,3837
55,0,3383
56,0,3252
57,0,2998
58,0,2783
59,0,2405
60,0,2202
61,0,2013
62,0,1729
63,0,1496
64,0,1306
65,0,1178
66,0,1014
67,0,813
68,0,734
69,0,601
70,0,540
71,0,440
72,0,391
73,0,327
74,0,286
75,0,235
76,0,188
77,0,186
78,0,129
79,0,128
80,0,100
81,0,88
82,0,77
83,0,52
84,0,50
85,0,41
86,0,31
87,0,28
88,0,29
89,0,22
90,0,24
91,0,14
92,0,14
93,0,14
94,0,9
95,0,6
96,0,6
97,0,8
98,0,5
99,0,7
100,0,2
101,0,6
102,0,1
103,0,2
104,0,1
105,0,1
106,0,2
107,0,0
108,0,0
109,0,3
110,0,0
111,0,0
112,0,0
113,0,0
114,0,1
115,0,0
116,0,1
117,0,0
118,0,0
119,0,1
120,0,0
121,0,1
122,0,1
123,0,0
124,0,0
125,0,1
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,1
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,1
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
