date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,1
17,0,0
18,0,0
19,0,0
20,0,0
21,0,1
22,0,0
23,0,1
24,0,1
25,0,0
26,0,0
27,0,0
28,0,1
29,0,2
30,0,3
31,0,0
32,0,0
33,0,1
34,0,1
35,0,4
36,0,8
37,0,13
38,0,17
39,0,19
40,0,23
41,0,56
42,0,47
43,0,83
44,0,87
45,0,153
46,0,143
47,0,181
48,0,201
49,0,330
50,0,503
51,0,639
52,0,776
53,0,972
54,0,1221
55,0,1357
56,0,1811
57,0,2171
58,0,2568
59,0,2975
60,0,3210
61,0,3660
62,0,3909
63,0,3979
64,0,4033
65,0,4142
66,0,4098
67,0,3982
68,0,3953
69,0,3729
70,0,3427
71,0,3188
72,0,2843
73,0,2568
74,0,2280
75,0,1982
76,0,1826
77,0,1618
78,0,1413
79,0,1237
80,0,979
81,0,929
82,0,798
83,0,679
84,0,565
85,0,474
86,0,387
87,0,341
88,0,330
89,0,290
90,0,213
91,0,164
92,0,175
93,0,150
94,0,102
95,0,91
96,0,73
97,0,76
98,0,59
99,0,37
100,0,42
101,0,17
102,0,26
103,0,12
104,0,19
105,0,17
106,0,11
107,0,14
108,0,14
109,0,3
110,0,8
111,0,3
112,0,4
113,0,3
114,0,4
115,0,2
116,0,3
117,0,3
118,0,1
119,0,1
120,0,0
121,0,2
122,0,0
123,0,0
124,0,1
125,0,0
126,0,2
127,0,1
128,0,0
129,0,1
130,0,1
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,2
138,0,0
139,0,0
140,0,1
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,1
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
