date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,0
7,0,1
8,0,1
9,0,0
10,0,0
11,0,1
12,0,2
13,0,2
14,0,2
15,0,2
16,0,0
17,0,5
18,0,11
19,0,5
20,0,11
21,0,4
22,0,4
23,0,32
24,0,34
25,0,62
26,0,64
27,0,107
28,0,108
29,0,157
30,0,177
31,0,238
32,0,302
33,0,362
34,0,484
35,0,730
36,0,809
37,0,1149
38,0,1418
39,0,1696
40,0,2036
41,0,2332
42,0,2755
43,0,3112
44,0,3455
45,0,3620
46,0,3933
47,0,4016
48,0,4161
49,0,4132
50,0,4214
51,0,3993
52,0,3869
53,0,3605
54,0,3288
55,0,2984
56,0,2795
57,0,2438
58,0,2115
59,0,1977
60,0,1714
61,0,1411
62,0,1286
63,0,1093
64,0,868
65,0,802
66,0,674
67,0,611
68,0,509
69,0,399
70,0,350
71,0,298
72,0,276
73,0,234
74,0,211
75,0,143
76,0,128
77,0,125
78,0,88
79,0,75
80,0,71
81,0,55
82,0,54
83,0,41
84,0,34
85,0,31
86,0,14
87,0,22
88,0,13
89,0,13
90,0,12
91,0,11
92,0,13
93,0,4
94,0,4
95,0,5
96,0,2
97,0,6
98,0,7
99,0,1
100,0,5
101,0,1
102,0,0
103,0,1
104,0,0
105,0,2
106,0,1
107,0,1
108,0,1
109,0,0
110,0,0
111,0,0
112,0,1
113,0,0
114,0,0
115,0,0
116,0,1
117,0,1
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,1
125,0,0
126,0,0
127,0,1
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,1
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
