date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,1
7,0,0
8,0,1
9,0,0
10,0,0
11,0,0
12,0,0
13,0,3
14,0,3
15,0,3
16,0,9
17,0,8
18,0,5
19,0,8
20,0,17
21,0,17
22,0,34
23,0,53
24,0,79
25,0,75
26,0,92
27,0,111
28,0,190
29,0,225
30,0,268
31,0,373
32,0,443
33,0,560
34,0,705
35,0,832
36,0,931
37,0,1138
38,0,1186
39,0,1367
40,0,1374
41,0,1436
42,0,1578
43,0,1502
44,0,1529
45,0,1408
46,0,1393
47,0,1353
48,0,1219
49,0,1088
50,0,1017
51,0,944
52,0,850
53,0,764
54,0,637
55,0,572
56,0,516
57,0,466
58,0,384
59,0,343
60,0,287
61,0,251
62,0,230
63,0,183
64,0,161
65,0,169
66,0,125
67,0,107
68,0,82
69,0,67
70,0,69
71,0,67
72,0,56
73,0,33
74,0,48
75,0,32
76,0,33
77,0,17
78,0,26
79,0,10
80,0,16
81,0,10
82,0,11
83,0,10
84,0,12
85,0,12
86,0,4
87,0,2
88,0,4
89,0,1
90,0,3
91,0,1
92,0,1
93,0,1
94,0,1
95,0,2
96,0,2
97,0,0
98,0,2
99,0,1
100,0,0
101,0,0
102,0,0
103,0,1
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
