date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,1
18,0,0
19,0,0
20,0,1
21,0,0
22,0,1
23,0,0
24,0,0
25,0,1
26,0,0
27,0,1
28,0,3
29,0,4
30,0,6
31,0,7
32,0,5
33,0,7
34,0,6
35,0,7
36,0,16
37,0,16
38,0,20
39,0,30
40,0,35
41,0,53
42,0,81
43,0,95
44,0,139
45,0,150
46,0,178
47,0,193
48,0,232
49,0,289
50,0,312
51,0,389
52,0,358
53,0,404
54,0,373
55,0,430
56,0,439
57,0,409
58,0,374
59,0,391
60,0,370
61,0,309
62,0,310
63,0,266
64,0,232
65,0,258
66,0,192
67,0,161
68,0,162
69,0,138
70,0,105
71,0,91
72,0,99
73,0,69
74,0,59
75,0,49
76,0,54
77,0,35
78,0,37
79,0,30
80,0,24
81,0,27
82,0,14
83,0,20
84,0,6
85,0,6
86,0,10
87,0,5
88,0,4
89,0,8
90,0,5
91,0,4
92,0,2
93,0,2
94,0,5
95,0,1
96,0,0
97,0,0
98,0,4
99,0,0
100,0,0
101,0,1
102,0,1
103,0,0
104,0,1
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
