date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,1
8,0,1
9,0,0
10,0,0
11,0,0
12,0,29
13,0,26
14,0,31
15,0,21
16,0,33
17,0,68
18,0,94
19,0,81
20,0,113
21,0,139
22,0,209
23,0,267
24,0,360
25,0,424
26,0,590
27,0,745
28,0,960
29,0,1184
30,0,1584
31,0,1846
32,0,2262
33,0,2465
34,0,2816
35,0,3177
36,0,3627
37,0,3854
38,0,4043
39,0,4214
40,0,4176
41,0,4028
42,0,4028
43,0,3861
44,0,3706
45,0,3518
46,0,3173
47,0,2845
48,0,2591
49,0,2354
50,0,2063
51,0,1732
52,0,1566
53,0,1420
54,0,1188
55,0,985
56,0,903
57,0,775
58,0,655
59,0,526
60,0,473
61,0,387
62,0,336
63,0,298
64,0,256
65,0,236
66,0,183
67,0,156
68,0,140
69,0,116
70,0,106
71,0,69
72,0,74
73,0,68
74,0,59
75,0,44
76,0,28
77,0,30
78,0,20
79,0,19
80,0,12
81,0,10
82,0,13
83,0,13
84,0,13
85,0,7
86,0,7
87,0,7
88,0,8
89,0,5
90,0,1
91,0,6
92,0,2
93,0,3
94,0,2
95,0,0
96,0,1
97,0,1
98,0,3
99,0,0
100,0,0
101,0,0
102,0,0
103,0,1
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,1
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
