date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,1
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,4
22,0,2
23,0,1
24,0,1
25,0,3
26,0,3
27,0,5
28,0,7
29,0,8
30,0,11
31,0,22
32,0,25
33,0,24
34,0,42
35,0,31
36,0,67
37,0,93
38,0,90
39,0,123
40,0,174
41,0,195
42,0,205
43,0,264
44,0,290
45,0,347
46,0,372
47,0,346
48,0,411
49,0,401
50,0,419
51,0,414
52,0,408
53,0,390
54,0,374
55,0,325
56,0,297
57,0,332
58,0,265
59,0,235
60,0,201
61,0,208
62,0,150
63,0,123
64,0,114
65,0,93
66,0,79
67,0,74
68,0,70
69,0,54
70,0,57
71,0,42
72,0,26
73,0,25
74,0,29
75,0,17
76,0,22
77,0,8
78,0,12
79,0,18
80,0,11
81,0,11
82,0,5
83,0,4
84,0,3
85,0,4
86,0,2
87,0,2
88,0,1
89,0,2
90,0,4
91,0,4
92,0,1
93,0,2
94,0,4
95,0,0
96,0,1
97,0,0
98,0,0
99,0,1
100,0,0
101,0,1
102,0,0
103,0,0
104,0,1
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
