date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,1
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,1
13,0,1
14,0,1
15,0,1
16,0,1
17,0,3
18,0,3
19,0,1
20,0,1
21,0,7
22,0,7
23,0,13
24,0,10
25,0,28
26,0,29
27,0,46
28,0,62
29,0,98
30,0,94
31,0,125
32,0,142
33,0,235
34,0,301
35,0,409
36,0,497
37,0,650
38,0,687
39,0,915
40,0,990
41,0,1094
42,0,1317
43,0,1423
44,0,1503
45,0,1542
46,0,1605
47,0,1662
48,0,1626
49,0,1495
50,0,1412
51,0,1420
52,0,1337
53,0,1253
54,0,1074
55,0,958
56,0,915
57,0,783
58,0,693
59,0,625
60,0,538
61,0,452
62,0,443
63,0,350
64,0,312
65,0,235
66,0,220
67,0,188
68,0,153
69,0,134
70,0,132
71,0,105
72,0,92
73,0,82
74,0,62
75,0,70
76,0,49
77,0,36
78,0,34
79,0,25
80,0,18
81,0,33
82,0,19
83,0,21
84,0,15
85,0,11
86,0,10
87,0,6
88,0,8
89,0,3
90,0,8
91,0,5
92,0,5
93,0,5
94,0,1
95,0,2
96,0,4
97,0,2
98,0,1
99,0,2
100,0,1
101,0,0
102,0,1
103,0,2
104,0,1
105,0,1
106,0,0
107,0,0
108,0,0
109,0,0
110,0,1
111,0,0
112,0,1
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,1
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
