date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,1
5,0,0
6,0,1
7,0,0
8,0,0
9,0,2
10,0,2
11,0,3
12,0,0
13,0,3
14,0,2
15,0,4
16,0,2
17,0,5
18,0,4
19,0,10
20,0,17
21,0,26
22,0,29
23,0,30
24,0,58
25,0,61
26,0,74
27,0,113
28,0,147
29,0,161
30,0,255
31,0,281
32,0,366
33,0,430
34,0,465
35,0,581
36,0,708
37,0,764
38,0,924
39,0,996
40,0,981
41,0,1011
42,0,994
43,0,1013
44,0,1047
45,0,951
46,0,947
47,0,836
48,0,843
49,0,720
50,0,676
51,0,620
52,0,541
53,0,491
54,0,409
55,0,374
56,0,310
57,0,266
58,0,233
59,0,198
60,0,172
61,0,165
62,0,149
63,0,113
64,0,102
65,0,74
66,0,61
67,0,65
68,0,55
69,0,39
70,0,26
71,0,27
72,0,21
73,0,10
74,0,21
75,0,11
76,0,17
77,0,9
78,0,9
79,0,6
80,0,3
81,0,2
82,0,4
83,0,2
84,0,6
85,0,2
86,0,1
87,0,1
88,0,2
89,0,1
90,0,1
91,0,1
92,0,0
93,0,1
94,0,3
95,0,1
96,0,1
97,0,1
98,0,0
99,0,0
100,0,0
101,0,0
102,0,1
103,0,1
104,0,0
105,0,0
106,0,0
107,0,1
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
