date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,1
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,1
21,0,0
22,0,0
23,0,0
24,0,0
25,0,3
26,0,1
27,0,2
28,0,3
29,0,7
30,0,5
31,0,10
32,0,11
33,0,8
34,0,23
35,0,25
36,0,34
37,0,41
38,0,69
39,0,76
40,0,153
41,0,170
42,0,224
43,0,251
44,0,287
45,0,366
46,0,537
47,0,607
48,0,755
49,0,949
50,0,1074
51,0,1271
52,0,1413
53,0,1478
54,0,1603
55,0,1770
56,0,1728
57,0,1828
58,0,1792
59,0,1802
60,0,1789
61,0,1579
62,0,1505
63,0,1396
64,0,1309
65,0,1172
66,0,1030
67,0,955
68,0,833
69,0,740
70,0,620
71,0,554
72,0,458
73,0,433
74,0,329
75,0,314
76,0,243
77,0,222
78,0,204
79,0,146
80,0,126
81,0,108
82,0,109
83,0,79
84,0,70
85,0,51
86,0,53
87,0,60
88,0,31
89,0,34
90,0,29
91,0,20
92,0,22
93,0,16
94,0,13
95,0,8
96,0,4
97,0,11
98,0,7
99,0,6
100,0,6
101,0,3
102,0,5
103,0,4
104,0,1
105,0,0
106,0,0
107,0,0
108,0,1
109,0,1
110,0,0
111,0,1
112,0,0
113,0,1
114,0,0
115,0,0
116,0,0
117,0,1
118,0,0
119,0,0
120,0,0
121,0,1
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
