date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,1
5,0,1
6,0,0
7,0,0
8,0,1
9,0,13
10,0,16
11,0,3
12,0,7
13,0,30
14,0,70
15,0,90
16,0,78
17,0,76
18,0,90
19,0,159
20,0,192
21,0,267
22,0,324
23,0,432
24,0,586
25,0,723
26,0,950
27,0,1208
28,0,1416
29,0,1660
30,0,1967
31,0,2519
32,0,2710
33,0,3075
34,0,3492
35,0,3714
36,0,3936
37,0,4118
38,0,4269
39,0,4149
40,0,3886
41,0,3873
42,0,3643
43,0,3412
44,0,3296
45,0,2933
46,0,2756
47,0,2381
48,0,2185
49,0,1867
50,0,1610
51,0,1435
52,0,1297
53,0,1103
54,0,965
55,0,812
56,0,660
57,0,560
58,0,536
59,0,433
60,0,369
61,0,297
62,0,267
63,0,218
64,0,206
65,0,160
66,0,134
67,0,132
68,0,94
69,0,82
70,0,79
71,0,68
72,0,49
73,0,49
74,0,38
75,0,35
76,0,31
77,0,23
78,0,14
79,0,11
80,0,12
81,0,15
82,0,5
83,0,7
84,0,8
85,0,6
86,0,1
87,0,5
88,0,4
89,0,2
90,0,2
91,0,2
92,0,5
93,0,3
94,0,1
95,0,2
96,0,2
97,0,0
98,0,0
99,0,1
100,0,2
101,0,2
102,0,1
103,0,0
104,0,0
105,0,1
106,0,1
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
