date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,2
12,0,2
13,0,0
14,0,1
15,0,3
16,0,2
17,0,0
18,0,8
19,0,8
20,0,15
21,0,15
22,0,16
23,0,19
24,0,31
25,0,37
26,0,67
27,0,68
28,0,97
29,0,145
30,0,158
31,0,176
32,0,263
33,0,353
34,0,369
35,0,461
36,0,581
37,0,644
38,0,741
39,0,833
40,0,900
41,0,986
42,0,1026
43,0,1113
44,0,1000
45,0,1055
46,0,1002
47,0,978
48,0,898
49,0,821
50,0,727
51,0,681
52,0,680
53,0,578
54,0,478
55,0,428
56,0,359
57,0,298
58,0,274
59,0,245
60,0,200
61,0,190
62,0,151
63,0,145
64,0,121
65,0,88
66,0,103
67,0,71
68,0,50
69,0,40
70,0,41
71,0,35
72,0,29
73,0,21
74,0,26
75,0,17
76,0,17
77,0,15
78,0,20
79,0,12
80,0,8
81,0,5
82,0,7
83,0,5
84,0,1
85,0,2
86,0,0
87,0,4
88,0,2
89,0,3
90,0,1
91,0,0
92,0,2
93,0,0
94,0,0
95,0,1
96,0,1
97,0,0
98,0,0
99,0,0
100,0,0
101,0,1
102,0,0
103,0,1
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
