date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,1
6,0,1
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,3
13,0,5
14,0,5
15,0,14
16,0,9
17,0,18
18,0,18
19,0,26
20,0,35
21,0,44
22,0,47
23,0,78
24,0,107
25,0,139
26,0,154
27,0,222
28,0,265
29,0,329
30,0,403
31,0,489
32,0,608
33,0,750
34,0,745
35,0,847
36,0,918
37,0,995
38,0,1040
39,0,992
40,0,1030
41,0,1042
42,0,1011
43,0,928
44,0,904
45,0,831
46,0,773
47,0,683
48,0,628
49,0,541
50,0,472
51,0,436
52,0,372
53,0,331
54,0,254
55,0,233
56,0,192
57,0,183
58,0,137
59,0,115
60,0,118
61,0,82
62,0,76
63,0,63
64,0,49
65,0,43
66,0,56
67,0,42
68,0,29
69,0,32
70,0,27
71,0,15
72,0,17
73,0,11
74,0,8
75,0,7
76,0,10
77,0,6
78,0,7
79,0,4
80,0,5
81,0,5
82,0,5
83,0,1
84,0,1
85,0,3
86,0,2
87,0,1
88,0,0
89,0,1
90,0,1
91,0,1
92,0,1
93,0,0
94,0,1
95,0,0
96,0,0
97,0,1
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,1
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
