date,imported,local
0,1,0
1,0,0
2,0,0
3,0,0
4,0,1
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,1
12,0,2
13,0,0
14,0,0
15,0,5
16,0,4
17,0,3
18,0,3
19,0,2
20,0,5
21,0,7
22,0,6
23,0,19
24,0,23
25,0,30
26,0,28
27,0,45
28,0,45
29,0,81
30,0,97
31,0,115
32,0,168
33,0,245
34,0,280
35,0,326
36,0,406
37,0,468
38,0,547
39,0,665
40,0,721
41,0,870
42,0,822
43,0,975
44,0,984
45,0,1005
46,0,1057
47,0,1050
48,0,1096
49,0,1030
50,0,946
51,0,815
52,0,792
53,0,660
54,0,602
55,0,555
56,0,486
57,0,424
58,0,366
59,0,345
60,0,303
61,0,239
62,0,215
63,0,192
64,0,162
65,0,139
66,0,114
67,0,88
68,0,89
69,0,78
70,0,57
71,0,53
72,0,38
73,0,37
74,0,21
75,0,27
76,0,19
77,0,18
78,0,15
79,0,13
80,0,8
81,0,8
82,0,4
83,0,5
84,0,9
85,0,3
86,0,6
87,0,4
88,0,0
89,0,1
90,0,4
91,0,4
92,0,0
93,0,0
94,0,1
95,0,1
96,0,0
97,0,0
98,0,0
99,0,1
100,0,1
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
